GVT,Forced GVT,Total GVT Computations,Total All Reduce Calls,Average Reduction / GVT,total events processes,events aborted,events rolled back,event ties detected in PE queues,efficiency,total remote (shared mem) events processed,percent remote events,total remote network events processed,percent remote events,total rollbacks,primary rollbacks,secondary roll backs,fossil collect attempts,net events processed,remote sends,remote recvs
49436.923084,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,37,20.555556,21,9,12,1,180,87,48
49468.627271,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,28,17.177914,27,13,14,1,163,86,75
49496.827863,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,31,17.816092,25,9,16,1,174,71,108
49527.116933,0,1,3,3.000000,256,0,71,0,61.621622,0,0.000000,38,20.540541,19,11,8,1,185,78,66
49553.452635,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,30,16.949153,24,14,10,1,177,80,82
49581.554995,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,27,17.197452,24,7,17,1,157,73,59
49596.454143,0,1,3,3.000000,256,0,153,0,-48.543689,0,0.000000,13,12.621359,36,9,27,1,103,81,109
49613.529385,0,1,3,3.000000,256,0,152,0,-46.153846,0,0.000000,20,19.230769,30,14,16,1,104,100,102
49629.357332,0,1,3,3.000000,256,0,174,0,-112.195122,0,0.000000,10,12.195122,37,12,25,1,82,102,99
49641.356569,0,1,3,3.000000,256,0,161,0,-69.473684,0,0.000000,13,13.684211,33,14,19,1,95,99,104
49666.532485,0,1,3,3.000000,256,0,199,0,-249.122807,0,0.000000,8,14.035088,48,16,32,1,57,78,122
49694.694131,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,27,15.976331,18,8,10,1,169,81,72
49726.869097,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,35,18.617021,17,9,8,1,188,69,67
49759.079846,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,29,14.871795,11,7,4,1,195,75,66
49783.722407,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,31,19.375000,21,12,9,1,160,87,70
49818.408963,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,34,17.989418,20,10,10,1,189,84,69
49844.354041,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,34,19.101124,19,10,9,1,178,82,59
49881.185864,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,25,13.812155,23,10,13,1,181,65,63
49907.990547,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,31,17.415730,17,9,8,1,178,85,71
49933.435727,0,1,3,3.000000,256,0,104,0,31.578947,0,0.000000,25,16.447368,26,13,13,1,152,89,60
49963.277955,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,29,18.012422,20,7,13,1,161,91,69
49992.987609,0,1,3,3.000000,256,0,85,0,50.292398,0,0.000000,29,16.959064,19,12,7,1,171,85,88
50025.346714,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,30,17.341040,17,6,11,1,173,84,45
50059.816273,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,32,15.533981,17,9,8,1,206,50,65
50092.273327,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,31,14.975845,16,9,7,1,207,61,73
50127.915898,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,33,16.336634,17,10,7,1,202,71,66
50164.038328,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,31,15.346535,18,11,7,1,202,51,58
50195.440628,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,33,17.934783,20,14,6,1,184,99,64
50229.513608,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,34,18.478261,19,10,9,1,184,82,53
50260.596851,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,30,15.384615,16,7,9,1,195,62,64
50294.276395,0,1,3,3.000000,256,0,48,0,76.923077,0,0.000000,39,18.750000,15,8,7,1,208,71,54
50322.592176,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,32,15.841584,17,7,10,1,202,56,76
50355.509286,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,31,18.235294,16,9,7,1,170,81,65
50388.490158,0,1,3,3.000000,256,0,74,0,59.340659,0,0.000000,32,17.582418,20,12,8,1,182,78,87
50418.082745,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,30,15.873016,20,10,10,1,189,60,59
50446.783740,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,33,17.934783,20,10,10,1,184,59,72
50485.424270,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,32,15.609756,14,7,7,1,205,60,69
50517.395042,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,35,16.990291,15,7,8,1,206,63,69
50549.973921,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,29,14.795918,18,10,8,1,196,45,74
50579.776118,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,31,16.315789,13,8,5,1,190,63,71
50610.019581,0,1,3,3.000000,256,0,59,0,70.050761,0,0.000000,34,17.258883,15,11,4,1,197,76,55
50643.430666,0,1,3,3.000000,256,0,27,0,88.209607,0,0.000000,41,17.903930,8,5,3,1,229,53,55
50672.155329,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,28,15.555556,26,14,12,1,180,64,65
50703.983657,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,23,13.772455,23,14,9,1,167,63,95
50740.752048,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,37,17.874396,14,9,5,1,207,59,62
50775.335785,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,31,16.939891,21,9,12,1,183,81,37
50811.328568,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,33,17.368421,19,11,8,1,190,75,58
50835.243341,0,1,3,3.000000,256,0,66,0,65.263158,0,0.000000,26,13.684211,20,12,8,1,190,52,70
50868.144301,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,30,17.857143,24,13,11,1,168,80,82
50895.390937,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,34,20.359281,22,11,11,1,167,84,81
50931.000759,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,35,20.000000,23,9,14,1,175,81,72
50967.966956,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,31,15.577889,16,9,7,1,199,63,77
50995.057758,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,40,18.181818,12,8,4,1,220,60,46
51030.699934,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,31,15.500000,13,5,8,1,200,67,92
51066.021110,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,34,19.101124,19,11,8,1,178,80,87
51095.621986,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,32,16.666667,17,9,8,1,192,66,65
51135.755764,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,42,19.626168,14,11,3,1,214,60,53
51172.768265,0,1,3,3.000000,256,0,28,0,87.719298,0,0.000000,42,18.421053,11,9,2,1,228,66,51
51202.318634,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,39,17.727273,16,11,5,1,220,55,62
51235.565169,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,26,15.662651,23,13,10,1,166,64,55
51266.139581,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,25,14.044944,23,13,10,1,178,49,66
51299.754997,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,30,16.304348,14,9,5,1,184,62,67
51323.119686,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,25,14.285714,21,10,11,1,175,65,50
51359.111083,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,21,12.138728,21,9,12,1,173,57,46
51387.520333,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,23,14.024390,22,8,14,1,164,55,59
51424.925235,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,27,13.775510,15,11,4,1,196,49,62
51453.722104,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,25,13.297872,15,9,6,1,188,59,69
51490.359254,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,32,16.326531,21,10,11,1,196,62,87
51519.136723,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,33,17.187500,19,11,8,1,192,71,51
51552.665809,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,26,13.829787,21,10,11,1,188,48,77
51583.213033,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,21,12.068966,26,13,13,1,174,53,64
51623.024911,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,36,16.363636,11,7,4,1,220,66,78
51659.128771,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,31,14.975845,18,13,5,1,207,57,61
51689.510381,0,1,3,3.000000,256,0,27,0,88.209607,0,0.000000,43,18.777293,9,5,4,1,229,59,47
51715.513487,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,21,13.375796,19,9,10,1,157,67,56
51746.782021,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,33,18.539326,21,11,10,1,178,69,46
51776.315486,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,21,14.093960,29,10,19,1,149,83,68
51797.930061,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,29,17.791411,22,10,12,1,163,75,48
51828.791340,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,22,14.193548,27,9,18,1,155,68,56
51863.135583,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,28,14.973262,19,13,6,1,187,64,88
51892.043929,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,30,15.544041,17,9,8,1,193,62,56
51931.399897,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,33,16.256158,16,7,9,1,203,63,56
51957.363504,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,32,16.080402,15,7,8,1,199,58,58
51985.811303,0,1,3,3.000000,256,0,135,0,-11.570248,0,0.000000,19,15.702479,29,8,21,1,121,93,66
51999.685181,0,1,3,3.000000,256,0,143,0,-26.548673,0,0.000000,18,15.929204,33,5,28,1,113,76,46
52031.454116,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,30,18.072289,28,12,16,1,166,70,68
52060.331002,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,28,14.507772,19,8,11,1,193,54,75
52082.273517,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,27,15.882353,22,8,14,1,170,73,68
52099.971503,0,1,3,3.000000,256,0,182,0,-145.945946,0,0.000000,13,17.567568,50,13,37,1,74,89,131
52126.452188,0,1,3,3.000000,256,0,136,0,-13.333333,0,0.000000,16,13.333333,33,10,23,1,120,84,89
52149.618726,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,29,17.261905,28,9,19,1,168,79,48
52178.650397,0,1,3,3.000000,256,0,141,0,-22.608696,0,0.000000,20,17.391304,31,10,21,1,115,82,88
52201.826591,0,1,3,3.000000,256,0,121,0,10.370370,0,0.000000,19,14.074074,26,7,19,1,135,87,89
52225.034483,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,26,16.560510,23,10,13,1,157,68,74
52249.370069,0,1,3,3.000000,256,0,61,0,68.717949,0,0.000000,34,17.435897,16,9,7,1,195,80,85
52279.645421,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,28,18.181818,23,12,11,1,154,72,78
52303.501397,0,1,3,3.000000,256,0,132,0,-6.451613,0,0.000000,22,17.741935,35,11,24,1,124,98,72
52328.108164,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,29,16.292135,20,11,9,1,178,81,60
52360.990609,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,28,15.909091,24,10,14,1,176,66,62
52372.232181,0,1,3,3.000000,256,0,141,0,-22.608696,0,0.000000,14,12.173913,32,13,19,1,115,112,69
52395.949289,0,1,3,3.000000,256,0,156,0,-56.000000,0,0.000000,14,14.000000,36,11,25,1,100,90,104
52412.159832,0,1,3,3.000000,256,0,119,0,13.138686,0,0.000000,28,20.437956,29,12,17,1,137,106,68
52448.046948,0,1,3,3.000000,256,0,102,0,33.766234,0,0.000000,26,16.883117,27,11,16,1,154,88,51
52474.670542,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,27,16.770186,18,6,12,1,161,79,51
52498.014214,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,29,17.469880,30,10,20,1,166,81,79
52517.559179,0,1,3,3.000000,256,0,134,0,-9.836066,0,0.000000,19,15.573770,33,10,23,1,122,89,68
52539.418906,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,23,15.333333,27,9,18,1,150,61,64
52560.377679,0,1,3,3.000000,256,0,148,0,-37.037037,0,0.000000,23,21.296296,27,9,18,1,108,109,97
52590.199387,0,1,3,3.000000,256,0,117,0,15.827338,0,0.000000,24,17.266187,27,12,15,1,139,90,61
52606.798830,0,1,3,3.000000,256,0,109,0,25.850340,0,0.000000,23,15.646259,28,12,16,1,147,73,80
52624.585537,0,1,3,3.000000,256,0,118,0,14.492754,0,0.000000,21,15.217391,35,9,26,1,138,67,72
52649.866366,0,1,3,3.000000,256,0,142,0,-24.561404,0,0.000000,24,21.052632,40,13,27,1,114,104,85
52677.077847,0,1,3,3.000000,256,0,95,0,40.993789,0,0.000000,24,14.906832,19,8,11,1,161,90,72
52709.899357,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,30,16.759777,20,7,13,1,179,76,64
52744.531646,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,31,18.674699,26,14,12,1,166,63,66
52776.540273,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,23,13.218391,28,13,15,1,174,59,78
52793.200074,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,19,15.200000,32,10,22,1,125,69,65
52828.888000,0,1,3,3.000000,256,0,110,0,24.657534,0,0.000000,22,15.068493,27,10,17,1,146,74,78
52860.147559,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,36,18.181818,17,10,7,1,198,60,58
52879.729708,0,1,3,3.000000,256,0,99,0,36.942675,0,0.000000,20,12.738854,27,12,15,1,157,84,53
52902.156250,0,1,3,3.000000,256,0,126,0,3.076923,0,0.000000,21,16.153846,26,11,15,1,130,79,81
52932.398419,0,1,3,3.000000,256,0,113,0,20.979021,0,0.000000,27,18.881119,24,7,17,1,143,103,56
52953.839234,0,1,3,3.000000,256,0,138,0,-16.949153,0,0.000000,20,16.949153,35,17,18,1,118,88,57
52981.197791,0,1,3,3.000000,256,0,133,0,-8.130081,0,0.000000,17,13.821138,32,11,21,1,123,79,59
53011.833689,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,22,13.253012,25,9,16,1,166,54,77
53035.917048,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,26,15.662651,18,5,13,1,166,86,51
53060.668033,0,1,3,3.000000,256,0,96,0,40.000000,0,0.000000,27,16.875000,22,9,13,1,160,63,85
53087.414059,0,1,3,3.000000,256,0,125,0,4.580153,0,0.000000,26,19.847328,29,9,20,1,131,90,80
53113.869444,0,1,3,3.000000,256,0,93,0,42.944785,0,0.000000,28,17.177914,24,7,17,1,163,76,56
53147.143313,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,32,16.931217,20,9,11,1,189,68,92
53177.807877,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,31,17.919075,18,9,9,1,173,73,70
53205.954125,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,32,17.977528,24,10,14,1,178,84,82
53230.808603,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,26,16.666667,22,9,13,1,156,84,51
53255.978068,0,1,3,3.000000,256,0,114,0,19.718310,0,0.000000,27,19.014085,24,8,16,1,142,93,77
53271.762904,0,1,3,3.000000,256,0,36,0,83.636364,0,0.000000,38,17.272727,7,7,0,1,220,62,62
53295.273881,0,1,3,3.000000,256,0,237,0,-1147.368421,0,0.000000,-2,97088126703734472704.000000,44,10,34,1,19,98,41
53324.678774,0,1,3,3.000000,256,0,143,0,-26.548673,0,0.000000,15,13.274336,35,12,23,1,113,73,64
53354.497785,0,1,3,3.000000,256,0,108,0,27.027027,0,0.000000,21,14.189189,31,12,19,1,148,57,58
53383.442148,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,28,15.053763,21,9,12,1,186,66,57
53419.574192,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,23,11.855670,20,7,13,1,194,43,68
53452.285710,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,34,17.708333,21,9,12,1,192,66,40
53484.503946,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,35,17.073171,16,9,7,1,205,51,82
53502.291465,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,30,16.129032,18,8,10,1,186,52,67
53538.169351,0,1,3,3.000000,256,0,98,0,37.974684,0,0.000000,21,13.291139,27,12,15,1,158,63,70
53571.286053,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,25,16.666667,32,12,20,1,150,69,67
53598.192874,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,32,18.181818,19,9,10,1,176,72,39
53620.870369,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,24,14.201183,18,8,10,1,169,78,74
53653.245201,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,31,17.714286,19,12,7,1,175,77,75
53687.065647,0,1,3,3.000000,256,0,35,0,84.162896,0,0.000000,41,18.552036,8,6,2,1,221,59,57
53708.497735,0,1,3,3.000000,256,0,131,0,-4.800000,0,0.000000,16,12.800000,25,10,15,1,125,86,71
53728.530359,0,1,3,3.000000,256,0,165,0,-81.318681,0,0.000000,18,19.780220,44,14,30,1,91,94,56
53746.362585,0,1,3,3.000000,256,0,109,0,25.850340,0,0.000000,24,16.326531,29,12,17,1,147,68,70
53768.895559,0,1,3,3.000000,256,0,122,0,8.955224,0,0.000000,21,15.671642,29,12,17,1,134,83,66
53785.472662,0,1,3,3.000000,256,0,161,0,-69.473684,0,0.000000,12,12.631579,37,11,26,1,95,90,56
53816.227814,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,28,16.969697,19,4,15,1,165,74,48
53834.838653,0,1,3,3.000000,256,0,142,0,-24.561404,0,0.000000,13,11.403509,30,14,16,1,114,65,54
53862.322486,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,24,15.483871,23,9,14,1,155,68,48
53886.620430,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,22,14.666667,26,9,17,1,150,74,46
53916.265781,0,1,3,3.000000,256,0,144,0,-28.571429,0,0.000000,18,16.071429,32,12,20,1,112,70,73
53948.234659,0,1,3,3.000000,256,0,107,0,28.187919,0,0.000000,18,12.080537,27,13,14,1,149,72,45
53980.055612,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,31,16.847826,21,12,9,1,184,55,51
54010.955226,0,1,3,3.000000,256,0,30,0,86.725664,0,0.000000,36,15.929204,8,7,1,1,226,54,60
54048.982385,0,1,3,3.000000,256,0,63,0,67.357513,0,0.000000,31,16.062176,17,9,8,1,193,71,32
54078.323535,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,29,16.860465,25,12,13,1,172,73,54
54112.689276,0,1,3,3.000000,256,0,73,0,60.109290,0,0.000000,28,15.300546,22,15,7,1,183,56,59
54141.655758,0,1,3,3.000000,256,0,67,0,64.550265,0,0.000000,34,17.989418,21,10,11,1,189,64,88
54175.027149,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,26,14.606742,18,7,11,1,178,58,57
54205.898834,0,1,3,3.000000,256,0,83,0,52.023121,0,0.000000,26,15.028902,24,13,11,1,173,52,63
54237.279023,0,1,3,3.000000,256,0,54,0,73.267327,0,0.000000,36,17.821782,15,9,6,1,202,74,73
54261.315035,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,38,20.430108,16,11,5,1,186,100,61
54297.271721,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,22,14.193548,25,12,13,1,155,84,85
54330.851057,0,1,3,3.000000,256,0,90,0,45.783133,0,0.000000,25,15.060241,27,11,16,1,166,75,65
54361.799550,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,34,18.784530,20,8,12,1,181,66,50
54394.558447,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,26,13.903743,19,9,10,1,187,54,61
54428.745298,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,35,17.587940,19,12,7,1,199,75,82
54457.999360,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,32,16.326531,17,11,6,1,196,64,61
54495.157971,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,28,13.930348,19,7,12,1,201,50,44
54523.033017,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,27,14.062500,16,9,7,1,192,59,57
54561.699892,0,1,3,3.000000,256,0,101,0,34.838710,0,0.000000,24,15.483871,20,10,10,1,155,92,61
54590.759924,0,1,3,3.000000,256,0,72,0,60.869565,0,0.000000,29,15.760870,18,7,11,1,184,75,54
54627.915260,0,1,3,3.000000,256,0,39,0,82.027650,0,0.000000,36,16.589862,13,9,4,1,217,66,41
54653.623496,0,1,3,3.000000,256,0,60,0,69.387755,0,0.000000,33,16.836735,17,9,8,1,196,67,57
54683.902913,0,1,3,3.000000,256,0,38,0,82.568807,0,0.000000,38,17.431193,10,7,3,1,218,60,50
54714.339746,0,1,3,3.000000,256,0,118,0,14.492754,0,0.000000,22,15.942029,22,11,11,1,138,88,48
54755.982020,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,29,16.666667,23,14,9,1,174,79,44
54789.396256,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,37,17.129630,9,6,3,1,216,57,44
54818.177744,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,21,12.000000,26,13,13,1,175,67,48
54851.426436,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,27,15.254237,24,12,12,1,177,71,60
54886.401887,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,41,19.806763,14,9,5,1,207,73,56
54910.183812,0,1,3,3.000000,256,0,103,0,32.679739,0,0.000000,27,17.647059,29,16,13,1,153,77,71
54949.320701,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,25,12.562814,20,11,9,1,199,49,56
54981.202300,0,1,3,3.000000,256,0,76,0,57.777778,0,0.000000,27,15.000000,22,10,12,1,180,67,57
55012.869387,0,1,3,3.000000,256,0,64,0,66.666667,0,0.000000,29,15.104167,18,11,7,1,192,63,82
55040.700989,0,1,3,3.000000,256,0,51,0,75.121951,0,0.000000,34,16.585366,16,7,9,1,205,54,50
55069.507954,0,1,3,3.000000,256,0,100,0,35.897436,0,0.000000,30,19.230769,24,10,14,1,156,82,52
55097.740483,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,24,14.634146,19,7,12,1,164,70,71
55127.940364,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,26,14.772727,24,13,11,1,176,56,73
55158.997442,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,37,17.370892,16,10,6,1,213,65,62
55191.745047,0,1,3,3.000000,256,0,53,0,73.891626,0,0.000000,37,18.226601,17,13,4,1,203,77,76
55227.317897,0,1,3,3.000000,256,0,88,0,47.619048,0,0.000000,29,17.261905,22,7,15,1,168,73,67
55259.633765,0,1,3,3.000000,256,0,57,0,71.356784,0,0.000000,36,18.090452,15,9,6,1,199,74,47
55292.783535,0,1,3,3.000000,256,0,43,0,79.812207,0,0.000000,39,18.309859,13,7,6,1,213,61,73
55324.248683,0,1,3,3.000000,256,0,75,0,58.563536,0,0.000000,28,15.469613,26,15,11,1,181,62,55
55356.232002,0,1,3,3.000000,256,0,92,0,43.902439,0,0.000000,24,14.634146,24,15,9,1,164,80,71
55382.352648,0,1,3,3.000000,256,0,113,0,20.979021,0,0.000000,23,16.083916,30,14,16,1,143,69,68
55414.201824,0,1,3,3.000000,256,0,55,0,72.636816,0,0.000000,33,16.417910,14,9,5,1,201,73,77
55443.601193,0,1,3,3.000000,256,0,91,0,44.848485,0,0.000000,30,18.181818,32,15,17,1,165,66,68
55470.260739,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,28,15.730337,18,6,12,1,178,66,68
55504.064516,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,29,16.477273,23,11,12,1,176,71,64
55533.220313,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,31,14.975845,17,9,8,1,207,43,49
55560.556460,0,1,3,3.000000,256,0,89,0,46.706587,0,0.000000,31,18.562874,24,12,12,1,167,79,77
55592.332435,0,1,3,3.000000,256,0,86,0,49.411765,0,0.000000,30,17.647059,16,8,8,1,170,94,47
55620.730034,0,1,3,3.000000,256,0,106,0,29.333333,0,0.000000,28,18.666667,24,10,14,1,150,80,92
55655.372345,0,1,3,3.000000,256,0,80,0,54.545455,0,0.000000,29,16.477273,21,9,12,1,176,65,57
55687.856870,0,1,3,3.000000,256,0,50,0,75.728155,0,0.000000,33,16.019417,14,7,7,1,206,61,58
55720.757591,0,1,3,3.000000,256,0,44,0,79.245283,0,0.000000,36,16.981132,13,9,4,1,212,68,77
55755.890632,0,1,3,3.000000,256,0,39,0,82.027650,0,0.000000,43,19.815668,12,9,3,1,217,73,60
55790.325035,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,34,17.000000,17,8,9,1,200,72,50
55823.091970,0,1,3,3.000000,256,0,65,0,65.968586,0,0.000000,34,17.801047,19,13,6,1,191,76,58
55858.658614,0,1,3,3.000000,256,0,58,0,70.707071,0,0.000000,31,15.656566,14,8,6,1,198,53,56
55892.933120,0,1,3,3.000000,256,0,69,0,63.101604,0,0.000000,34,18.181818,24,13,11,1,187,68,62
55923.339703,0,1,3,3.000000,256,0,70,0,62.365591,0,0.000000,26,13.978495,22,9,13,1,186,52,68
55952.849476,0,1,3,3.000000,256,0,42,0,80.373832,0,0.000000,37,17.289720,15,10,5,1,214,61,68
55987.682272,0,1,3,3.000000,256,0,78,0,56.179775,0,0.000000,27,15.168539,21,12,9,1,178,59,57
56024.169443,0,1,3,3.000000,256,0,40,0,81.481481,0,0.000000,46,21.296296,11,6,5,1,216,66,54
56055.471367,0,1,3,3.000000,256,0,87,0,48.520710,0,0.000000,21,12.426036,23,11,12,1,169,51,60
56093.498281,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,28,13.526570,16,11,5,1,207,56,65
56122.181884,0,1,3,3.000000,256,0,79,0,55.367232,0,0.000000,26,14.689266,25,11,14,1,177,62,57
56157.630460,0,1,3,3.000000,256,0,38,0,82.568807,0,0.000000,37,16.972477,11,6,5,1,218,61,67
56190.704540,0,1,3,3.000000,256,0,49,0,76.328502,0,0.000000,33,15.942029,20,12,8,1,207,61,68
56225.184584,0,1,3,3.000000,256,0,56,0,72.000000,0,0.000000,37,18.500000,15,7,8,1,200,65,65
56255.557586,0,1,3,3.000000,256,0,84,0,51.162791,0,0.000000,22,12.790698,25,12,13,1,172,54,78
56288.961515,0,1,3,3.000000,256,0,81,0,53.714286,0,0.000000,27,15.428571,23,13,10,1,175,85,59
56322.777058,0,1,3,3.000000,256,0,68,0,63.829787,0,0.000000,31,16.489362,22,12,10,1,188,59,57
56354.011093,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,29,14.948454,18,10,8,1,194,53,71
56386.044173,0,1,3,3.000000,256,0,62,0,68.041237,0,0.000000,39,20.103093,19,8,11,1,194,65,66
56422.972117,0,1,3,3.000000,256,0,77,0,56.983240,0,0.000000,26,14.525140,24,13,11,1,179,56,70
56450.025952,0,1,3,3.000000,256,0,82,0,52.873563,0,0.000000,25,14.367816,22,11,11,1,174,61,56
