GVT-Bin, LP0, LP1, LP2, LP3, LP4, LP5, LP6, LP7, LP8, LP9, LP10, LP11, LP12, LP13, LP14, LP15, LP16, LP17, LP18, LP19, LP20, LP21, LP22, LP23, LP24, LP25, LP26, LP27, LP28, LP29, LP30, LP31, LP32, LP33, LP34, LP35, LP36, LP37, LP38, LP39, LP40, LP41, LP42, LP43, LP44, LP45, LP46, LP47, LP48, LP49, LP50, LP51, LP52, LP53, LP54, LP55, LP56, LP57, LP58, LP59, LP60, LP61, LP62, LP63, LP64, LP65, LP66, LP67, LP68, LP69, LP70, LP71, LP72, LP73, LP74, LP75, LP76, LP77, LP78, LP79, LP80, LP81, LP82, LP83, LP84, LP85, LP86, LP87, LP88, LP89, LP90, LP91, LP92, LP93, LP94, LP95, LP96, LP97, LP98, LP99, LP100, LP101, LP102, LP103, LP104, LP105, LP106, LP107, LP108, LP109, LP110, LP111, LP112, LP113, LP114, LP115, LP116, LP117, LP118, LP119, LP120, LP121, LP122, LP123, LP124, LP125, LP126, LP127, LP128, LP129, LP130, LP131, LP132, LP133, LP134, LP135, LP136, LP137, LP138, LP139, LP140, LP141, LP142, LP143, LP144, LP145, LP146, LP147, LP148, LP149, LP150, LP151, LP152, LP153, LP154, LP155, LP156, LP157, LP158, LP159, LP160, LP161, LP162, LP163, LP164, LP165, LP166, LP167, LP168, LP169, LP170, LP171, LP172, LP173, LP174, LP175, LP176, LP177, LP178, LP179, LP180, LP181, LP182, LP183, LP184, LP185, LP186, LP187, LP188, LP189, LP190, LP191, LP192, LP193, LP194, LP195, LP196, LP197, LP198, LP199
61092.539062,  1,  1,  1, 17,  0,  1,  1, 18,  1,  1,  1, 18,  1,  4,  1, 21,  1,  1,  1, 16,  1,  1,  1, 14,  3,  2,  1, 12,  1,  2,  1, 15,  1,  1,  1, 14,  2,  2,  2, 16,  1,  1,  1, 12,  1,  1,  1, 18,  1,  1,  3,  9,  1,  1,  2,  9,  1,  1,  1, 18,  1,  1,  1, 15,  1,  1,  1, 11,  1,  2,  1, 16,  1,  1,  5, 14,  2,  1,  1, 12,  2,  1,  2, 10,  0,  0,  1,  6,  1,  1,  4, 13,  1,  1,  1, 19,  2,  1,  1, 25,  1,  1,  1, 13,  1,  2,  1, 13,  1,  1,  1, 17,  1,  1,  1, 17,  1,  1,  1, 11,  2,  1,  1, 14,  1,  0,  1, 10,  1,  1,  1, 19,  2,  2,  1, 16,  1,  1,  2, 13,  1,  1,  1, 11,  1,  1,  1, 14,  1,  2,  1,  8,  1,  1,  1, 23,  1,  1,  1,  9,  1,  1,  1, 22,  1,  2,  1,  8,  1,  1,  2, 16,  1,  1,  1,  8,  1,  2,  1, 20,  1,  1,  1,  7,  1,  2,  2, 23,  1,  2,  1, 35,  1,  1,  0, 19,  1,  1,  1, 18
61128.820312,  1,  1,  2, 23,  1,  1,  1, 20,  1,  1,  1, 13,  1,  0,  1, 27,  1,  1,  1, 25,  1,  1,  1, 16,  0,  2,  1, 24,  1,  1,  1, 21,  1,  1,  1, 27,  1,  1,  1, 25,  1,  1,  1, 21,  1,  1,  1, 28,  2,  1,  2, 11,  1,  1,  1, 14,  1,  1,  1, 26,  1,  1,  1, 25,  1,  1,  1, 23,  1,  0,  1, 13,  1,  3,  0, 22,  1,  1,  1, 14,  1,  1,  1, 14,  1,  1,  1, 14,  1,  2,  1, 19,  1,  1,  1, 21,  4,  1,  1, 21,  2,  1,  1, 25,  1,  1,  1, 27,  1,  1,  1, 23,  1,  1,  1, 15,  1,  1,  1, 20,  2,  1,  1, 16,  1,  2,  1, 10,  0,  1,  1, 37,  1,  1,  1, 21,  1,  1,  1, 15,  1,  1,  1, 26,  1,  1,  1, 29,  1,  1,  3, 20,  3,  1,  2, 18,  1,  1,  1, 27,  3,  3,  3, 18,  1,  2,  1, 17,  1,  1,  1, 20,  2,  1,  1, 16,  1,  2,  1, 20,  1,  1,  1, 10,  1,  1,  1, 27,  1,  4,  1, 32,  1,  1,  0, 15,  1,  1,  1, 19
61162.296875,  2,  2,  2, 28,  1,  4,  1, 17,  0,  1,  1, 17,  2,  4,  2, 15,  2,  1,  1, 17,  2,  2,  2, 12,  2,  1,  2, 16,  1,  1,  2, 14,  1,  1,  1, 10,  1,  4,  1, 24,  1,  1,  1, 10,  1,  1,  2, 19,  2,  1,  1, 18,  1,  1,  1,  8,  2,  1,  2, 17,  2,  1,  1, 16,  1,  2,  1, 23,  1,  1,  1, 20,  1,  3,  5, 19,  1,  1,  1, 20,  1,  2,  3,  9,  0,  1,  2, 11,  1,  1,  1, 21,  2,  2,  2, 20,  4,  1,  2, 14,  2,  2,  3, 20,  1,  1,  1, 14,  2,  1,  1, 16,  2,  2,  1, 20,  2,  2,  1, 21,  2,  1,  1, 11,  2,  1,  1,  7,  1,  1,  2, 27,  1,  1,  1, 15,  2,  1,  2, 12,  2,  2,  2,  9,  2,  2,  1, 17,  2,  2,  1, 11,  1,  1,  2, 26,  1,  1,  1, 12,  1,  1,  1, 22,  1,  3,  2, 15,  1,  1,  1, 13,  2,  1,  1, 14,  1,  2,  1, 18,  1,  1,  1, 17,  1,  1,  2, 23,  1,  5,  1, 28,  1,  2,  0, 10,  1,  1,  1, 22
61185.312500,  1,  4,  1, 19,  1,  1,  1, 14,  1,  1,  1,  7,  1,  1,  1, 16,  0,  2,  2, 19,  1,  1,  1, 21,  0,  1,  1, 25,  1,  1,  1,  9,  1,  1,  1, 14,  2,  1,  2, 18,  1,  1,  1, 10,  1,  2,  1, 18,  1,  2,  3, 15,  2,  1,  1,  8,  2,  1,  1, 18,  1,  0,  1,  9,  2,  1,  1, 13,  2,  1,  2,  9,  1,  1,  3, 15,  1,  1,  1, 19,  1,  1,  1,  8,  1,  2,  1,  5,  2,  1,  2, 18,  1,  1,  1, 11,  1,  1,  1, 22,  2,  2,  1,  9,  1,  1,  2, 11,  1,  1,  2, 11,  1,  1,  2,  8,  1,  2,  1, 21,  1,  2,  2,  9,  1,  1,  2, 14,  1,  2,  1, 15,  2,  2,  1, 15,  1,  3,  1, 10,  1,  1,  1, 10,  1,  1,  2, 15,  1,  1,  1, 12,  1,  2,  1, 22,  2,  2,  1, 11,  1,  2,  2, 18,  2,  1,  1,  8,  1,  1,  1, 10,  1,  1,  2, 10,  1,  2,  2, 14,  1,  2,  1,  5,  2,  1,  1, 25,  1,  3,  2, 13,  2,  1,  1,  9,  1,  1,  1, 17
61210.132812,  1,  2,  1, 20,  1,  1,  1, 18,  1,  0,  1, 25,  1,  1,  1, 30,  1,  0,  1, 20,  1,  1,  1, 18,  1,  1,  1, 20,  1,  1,  1, 12,  0,  1,  0, 21,  0,  1,  2, 44,  1,  1,  1, 11,  1,  0,  2, 17,  1,  0,  1, 10,  1,  1,  1, 10,  2,  1,  1, 32,  1,  1,  1, 10,  1,  1,  1, 24,  1,  1,  0, 21,  1,  0,  1, 30,  1,  0,  1, 18,  1,  1,  1,  9,  1,  0,  1, 11,  0,  2,  2, 19,  1,  1,  1, 20,  1,  2,  2, 18,  1,  2,  1, 24,  1,  1,  0, 26,  1,  1,  0, 15,  1,  2,  0, 28,  1,  2,  1, 15,  1,  1,  0, 10,  1,  3,  1, 15,  1,  1,  1, 27,  1,  1,  1, 17,  1,  1,  1, 10,  1,  2,  1, 15,  2,  1,  0, 33,  2,  1,  1, 28,  1,  0,  1, 14,  0,  0,  1, 12,  1,  0,  1, 25,  1,  1,  1, 17,  1,  1,  1, 11,  1,  1,  1, 16,  1,  0,  0, 27,  1,  0,  0,  8,  0,  1,  1, 24,  1,  1,  1, 21,  0,  1,  1, 28,  1,  1,  1, 25
61242.691406,  2,  0,  1, 26,  0,  1,  1, 26,  3,  1,  1, 12,  1,  2,  1, 16,  2,  1,  0, 13,  1,  1,  1, 23,  2,  7,  2, 14,  1,  1,  1, 14,  0,  1,  0, 17,  1,  3,  1, 26,  1,  1,  1, 14,  1,  1,  2, 20,  1,  1,  0, 32,  1,  1,  1,  8,  3,  1,  4,  8,  1,  1,  1, 29,  0,  1,  1, 28,  0,  1,  1, 12,  2,  1,  1, 18,  1,  2,  1, 10,  1,  1,  0,  7,  1,  1,  2, 18,  1,  2,  1, 27,  2,  1,  1, 19,  1,  2,  1, 17,  1,  0,  1, 27,  1,  1,  1, 12,  3,  2,  1, 23,  3,  2,  1, 21,  1,  2,  1, 15,  1,  0,  1, 15,  1,  0,  0, 13,  1,  0,  2, 25,  2,  2,  1, 14,  2,  0,  1, 15,  1,  2,  2, 15,  5,  1,  1, 17,  6,  2,  1, 26,  1,  1,  1, 24,  1,  1,  1, 20,  1,  1,  0, 28,  0,  2,  1, 21,  1,  1,  1, 19,  1,  1,  1, 15,  1,  1,  1, 13,  1,  1,  1, 21,  0,  1,  1, 24,  1,  1,  1, 12,  1,  1,  1, 14,  1,  1,  1, 15
61262.316406,  0,  2,  2,  5,  2,  1,  1, 12,  1,  2,  1,  8,  1,  2,  1, 32,  0,  2,  2, 20,  1,  1,  1,  8,  1,  1,  1, 14,  1,  1,  1, 16,  0,  1,  1, 19,  2,  1,  2, 21,  1,  1,  1,  7,  1,  2,  2, 11,  2,  1,  2,  9,  1,  0,  1, 17,  1,  1,  1, 10,  1,  1,  1,  4,  5,  1,  1,  8,  2,  1,  2,  7,  1,  1,  1, 11,  1,  1,  1,  4,  1,  1,  0, 13,  1,  2,  2,  8,  3,  2,  1, 10,  1,  1,  1, 27,  1,  1,  1, 15,  1,  4,  1, 18,  1,  1,  2, 11,  1,  1,  2, 18,  1,  2,  4, 14,  1,  2,  1, 16,  1,  3,  3, 18,  1,  1,  2,  5,  1,  2,  1, 22,  2,  2,  1,  6,  1,  1,  1,  5,  2,  1,  2,  9,  1,  1,  2, 11,  2,  1,  1,  6,  1,  2,  1,  7,  2,  2,  1,  8,  1,  3,  3,  5,  2,  1,  1, 12,  1,  1,  1,  9,  1,  1,  1,  4,  1,  1,  2, 25,  0,  2,  1,  8,  0,  1,  1,  9,  1,  1,  1, 14,  2,  1,  1, 28,  1,  1,  1, 26
61291.773438,  1,  0,  1, 27,  0,  1,  1, 31,  1,  0,  1, 28,  1,  1,  2, 25,  1,  0,  0, 24,  1,  0,  1, 19,  1,  2,  1, 19,  1,  1,  1, 16,  0,  1,  1, 22,  0,  1,  1, 27,  1,  1,  1, 26,  1,  0,  1, 19,  1,  1,  0, 18,  0,  1,  1, 16,  1,  1,  0, 13,  1,  1,  1, 30,  0,  1,  1, 26,  0,  1,  0, 17,  1,  1,  1, 15,  1,  4,  1, 20,  1,  1,  1,  9,  1,  0,  4, 17,  0,  1,  1, 34,  0,  1,  0, 18,  4,  1,  1, 13,  1,  0,  1, 19,  1,  1,  0, 11,  1,  1,  0, 25,  2,  2,  0, 16,  1,  1,  1, 22,  1,  0,  0, 15,  1,  3,  0, 19,  1,  0,  2, 38,  1,  1,  1, 23,  1,  0,  1, 29,  1,  0,  1, 18,  1,  1,  0, 40,  1,  1,  1, 35,  1,  0,  1, 31,  0,  0,  1, 22,  1,  0,  0, 17,  0,  5,  1, 35,  1,  1,  1, 10,  1,  1,  1, 16,  1,  1,  0, 25,  0,  0,  0, 18,  0,  1,  2, 31,  1,  4,  0, 18,  0,  1,  1, 18,  2,  1,  1, 27
61320.042969,  1,  4,  1, 15,  1,  1,  2, 19,  1,  3,  1, 27,  1,  2,  2, 15,  1,  2,  1, 20,  1,  0,  1, 14,  1,  2,  1, 13,  1,  1,  1, 21,  1,  1,  1, 18,  2,  1,  1, 34,  1,  1,  1, 14,  1,  1,  1, 19,  1,  1,  1, 30,  2,  1,  1, 13,  1,  1,  2, 28,  1,  1,  1, 19,  6,  1,  1, 18,  1,  0,  1, 14,  1,  1,  1, 19,  1,  7,  1, 12,  1,  1,  0,  8,  1,  0,  1, 26,  3,  1,  1, 19,  3,  1,  2, 20,  3,  1,  1, 13,  1,  3,  1, 15,  1,  1,  1, 12,  1,  1,  2, 23,  2,  3,  1, 18,  2,  1,  1, 21,  1,  1,  1, 18,  1,  2,  2, 12,  1,  1,  2, 31,  1,  1,  2, 15,  1,  2,  1, 16,  1,  2,  1, 15,  1,  1,  1, 21,  1,  1,  1, 21,  1,  1,  1, 26,  1,  1,  1, 28,  1,  1,  1, 20,  2,  1,  1, 20,  1,  0,  1, 33,  1,  1,  1,  7,  1,  1,  1, 28,  0,  1,  3, 20,  1,  1,  3, 18,  3,  3,  2, 23,  1,  1,  1, 22,  1,  1,  3, 25
61347.679688,  0,  3,  1, 12,  1,  1,  1, 26,  1,  1,  1, 23,  1,  1,  1, 26,  1,  3,  2, 14,  1,  1,  1, 13,  1,  3,  1, 29,  1,  1,  1, 12,  1,  1,  1, 10,  1,  2,  3, 25,  1,  1,  1, 11,  1,  1,  1, 29,  1,  1,  2, 15,  1,  0,  1, 14,  1,  1,  2, 19,  1,  1,  1, 20,  2,  1,  1, 20,  2,  0,  1, 18,  2,  1,  1, 22,  1,  7,  1,  6,  1,  1,  0,  8,  1,  1,  1, 11,  1,  2,  1, 22,  1,  1,  1, 22,  1,  1,  1, 28,  1,  1,  1, 13,  1,  1,  1, 26,  2,  1,  1, 15,  1,  5,  1, 15,  1,  1,  1, 12,  1,  2,  1, 20,  1,  2,  1, 12,  1,  2,  1, 34,  1,  1,  1, 13,  1,  2,  1, 16,  1,  1,  1, 12,  1,  1,  1, 18,  1,  1,  1, 25,  1,  1,  1, 30,  1,  1,  3, 18,  0,  1,  3, 12,  1,  1,  1, 13,  1,  0,  1, 31,  1,  0,  1, 13,  1,  1,  1, 14,  0,  1,  2, 17,  0,  1,  3, 28,  1,  2,  1, 18,  1,  1,  0, 27,  1,  1,  2, 16
61373.632812,  0,  4,  1, 17,  1,  1,  2, 11,  1,  1,  1,  7,  1,  1,  1, 25,  1,  1,  1, 15,  1,  1,  1, 18,  1,  2,  1, 26,  1,  1,  1,  7,  1,  2,  1, 12,  1,  2,  1, 19,  1,  1,  1, 11,  1,  1,  1, 18,  1,  1,  1, 14,  1,  1,  1, 16,  1,  1,  1,  8,  1,  1,  1,  9,  4,  1,  2, 17,  1,  1,  1, 11,  2,  1,  1, 13,  1,  1,  1,  5,  1,  1,  1, 10,  1,  1,  1, 18,  1,  2,  2, 13,  1,  1,  1, 18,  5,  2,  1, 13,  1,  1,  1, 19,  1,  1,  1, 19,  1,  1,  1, 15,  1,  5,  2, 15,  1,  1,  1, 15,  1,  1,  1, 14,  1,  1,  1, 12,  0,  1,  2,  9,  1,  1,  3, 16,  1,  3,  1,  8,  1,  1,  1, 22,  1,  1,  1, 14,  1,  1,  1, 11,  1,  1,  1, 20,  1,  1,  3, 17,  1,  1,  1, 20,  1,  1,  1, 18,  1,  1,  1, 18,  1,  0,  1,  7,  1,  2,  1, 12,  1,  1,  1, 25,  2,  1,  1, 21,  1,  2,  1, 20,  1,  1,  1, 14,  1,  1,  1, 12
61392.000000,  1,  2,  1,  3,  1,  1,  1, 16,  0,  1,  1, 13,  1,  4,  1, 15,  0,  1,  1,  9,  1,  0,  1, 12,  1,  2,  1, 13,  1,  1,  1, 17,  1,  1,  1, 10,  1,  1,  3,  8,  1,  1,  1, 10,  1,  1,  1,  8,  1,  1,  1, 21,  1,  1,  1, 13,  1,  1,  1, 11,  1,  1,  1, 20,  1,  1,  1, 16,  0,  0,  1, 13,  1,  1,  1,  8,  1,  1,  1,  5,  1,  1,  1, 11,  1,  1,  1, 12,  1,  2,  2, 12,  1,  1,  1, 16,  1,  1,  1, 15,  0,  1,  1,  3,  1,  1,  1, 13,  1,  1,  1, 12,  1,  3,  0, 14,  1,  1,  1,  5,  1,  1,  1,  4,  1,  1,  2,  4,  1,  1,  1, 30,  1,  1,  2,  9,  1,  2,  1, 11,  1,  1,  1, 22,  1,  1,  1, 12,  1,  1,  1, 13,  1,  1,  1, 13,  1,  1,  3, 16,  1,  1,  3,  7,  1,  1,  1, 13,  1,  1,  2, 25,  1,  0,  1, 18,  1,  1,  1,  4,  1,  1,  0,  8,  0,  1,  1, 14,  1,  2,  1, 15,  1,  1,  1, 28,  1,  1,  1, 22
61420.136719,  0,  0,  1, 38,  1,  1,  1, 21,  1,  1,  1, 13,  0,  2,  0, 23,  0,  1,  0, 30,  0,  1,  0, 25,  0,  2,  0, 27,  2,  1,  0, 18,  1,  1,  0, 26,  1,  0,  1, 29,  1,  1,  0,  9,  1,  1,  1, 42,  1,  2,  0, 21,  0,  0,  1, 19,  1,  1,  0, 19,  1,  1,  1, 18,  0,  3,  1, 23,  1,  0,  1, 13,  1,  1,  1, 23,  0,  5,  1, 14,  1,  0,  1, 24,  1,  0,  0, 14,  1,  2,  2, 40,  0,  0,  0, 27,  0,  1,  0, 28,  0,  1,  1, 31,  1,  1,  1, 35,  0,  1,  1, 27,  0,  7,  0, 34,  0,  0,  1, 16,  1,  0,  1, 38,  1,  0,  0, 25,  0,  0,  0, 28,  1,  1,  2, 14,  1,  0,  0, 23,  1,  0,  1, 20,  0,  1,  1, 28,  0,  1,  1, 39,  1,  3,  1, 21,  1,  1,  3, 26,  1,  1,  0, 23,  0,  0,  1, 16,  1,  2,  2, 14,  0,  1,  1, 11,  1,  1,  1, 20,  0,  1,  0, 30,  1,  1,  0, 48,  1,  2,  0, 25,  1,  0,  1, 41,  2,  1,  1, 21
61450.449219,  1,  2,  1, 17,  1,  1,  1, 20,  2,  1,  1, 14,  1,  4,  1, 20,  1,  2,  1, 15,  1,  2,  1, 18,  3,  2,  1, 23,  2,  1,  1, 25,  1,  1,  5, 15,  1,  6,  1, 17,  1,  1,  0, 14,  1,  1,  1, 29,  1,  3,  1, 19,  1,  1,  1, 12,  1,  1,  1, 13,  1,  1,  1, 16,  2,  1,  1, 19,  2,  2,  2, 13,  1,  1,  1, 21,  0,  1,  1, 13,  1,  2,  1, 15,  1,  2,  2, 11,  1,  4,  1, 10,  1,  1,  1, 23,  3,  1,  1, 20,  0,  2,  2, 21,  1,  1,  1, 20,  1,  0,  1, 23,  6,  1,  0, 15,  2,  1,  1, 10,  1,  5,  3, 18,  1,  1,  1, 16,  1,  4,  5, 17,  0,  1,  1, 17,  1,  5,  1, 15,  1,  1,  1, 13,  1,  1,  1, 22,  1,  2,  1, 16,  3,  1,  1, 18,  1,  1,  1, 14,  3,  1,  1, 23,  1,  2,  1, 12,  1,  1,  1, 11,  1,  1,  1, 13,  1,  1,  1, 19,  1,  1,  1, 19,  1,  1,  1, 25,  1,  2,  1, 19,  1,  1,  0, 24,  1,  1,  1, 10
61487.222656,  0,  1,  1, 34,  1,  1,  1, 27,  1,  0,  1, 17,  2,  2,  2, 22,  1,  1,  1, 13,  2,  1,  2, 25,  2,  2,  1, 22,  1,  1,  2, 15,  1,  1,  3, 22,  1,  2,  1, 14,  1,  1,  0, 19,  1,  1,  1, 42,  1,  2,  1, 19,  1,  1,  1, 17,  1,  1,  1, 39,  1,  1,  2, 21,  1,  6,  1, 15,  1,  1,  1, 15,  4,  1,  1, 18,  1,  1,  1, 12,  1,  1,  0, 19,  1,  1,  1, 13,  1,  1,  1, 17,  1,  2,  1, 19,  1,  1,  2, 28,  0,  1,  1, 27,  1,  1,  1, 29,  2,  1,  1, 16,  1,  3,  0, 29,  1,  2,  2, 13,  1,  1,  1, 20,  2,  1,  2, 25,  1,  1,  2, 17,  1,  1,  2, 11,  1,  2,  2, 21,  1,  1,  1, 22,  2,  1,  1, 17,  2,  2,  1, 25,  1,  2,  1, 31,  1,  1,  1, 20,  0,  1,  1, 32,  1,  3,  1, 13,  1,  2,  1, 16,  1,  1,  1, 22,  2,  2,  1, 15,  1,  1,  1, 17,  0,  1,  1, 23,  1,  1,  1, 21,  1,  2,  1, 24,  1,  1,  1, 20
61512.636719,  0,  3,  1, 12,  1,  1,  1, 11,  2,  0,  1,  7,  1,  2,  1, 12,  1,  2,  2, 13,  1,  2,  1, 22,  1,  1,  2, 19,  1,  1,  1, 13,  2,  2,  3,  6,  2,  7,  1, 16,  1,  2,  1,  7,  1,  2,  1, 14,  1,  2,  2,  8,  2,  1,  1,  7,  1,  1,  2, 13,  2,  1,  1, 10,  2,  1,  1, 19,  2,  2,  2,  8,  1,  1,  1, 10,  2,  1,  1, 11,  1,  2,  2, 20,  1,  1,  2,  9,  2,  2,  1, 13,  2,  1,  2, 16,  2,  1,  1, 16,  1,  2,  1, 13,  1,  1,  2, 10,  1,  1,  2, 15,  2,  2,  0, 14,  2,  1,  1, 14,  1,  2,  2, 18,  1,  3,  0, 10,  1,  2,  1, 22,  1,  1,  1, 14,  1,  1,  1, 10,  1,  2,  1, 18,  1,  1,  2,  6,  1,  1,  1, 26,  1,  0,  1,  9,  2,  1,  1,  7,  1,  2,  2, 25,  2,  2,  1, 10,  1,  1,  1, 12,  2,  1,  2,  9,  1,  2,  2, 13,  0,  2,  1, 18,  0,  1,  2, 13,  1,  1,  2, 16,  2,  1,  0, 10,  1,  2,  1, 10
61539.042969,  1,  1,  1, 16,  1,  1,  1, 12,  1,  0,  1, 12,  2,  1,  1, 12,  1,  1,  3, 18,  1,  1,  2, 16,  1,  1,  1, 27,  1,  1,  1, 15,  0,  0,  1, 22,  1,  2,  1, 21,  1,  1,  1, 11,  1,  1,  1, 17,  1,  1,  1, 10,  1,  1,  1, 10,  1,  1,  1, 20,  2,  3,  3, 24,  1,  1,  1, 10,  1,  1,  1, 12,  1,  1,  1, 11,  1,  3,  1, 11,  1,  2,  0, 24,  1,  1,  1, 15,  1,  1,  1, 24,  1,  1,  1, 20,  1,  1,  1, 15,  0,  2,  1, 36,  1,  1,  1, 15,  2,  1,  1, 17,  1,  2,  1, 19,  1,  1,  1,  8,  1,  1,  1, 16,  1,  3,  0, 21,  0,  1,  1, 12,  1,  1,  1, 24,  1,  1,  1, 17,  1,  1,  1, 23,  1,  1,  1, 14,  1,  1,  1, 21,  1,  0,  1, 12,  1,  1,  1,  9,  1,  1,  1, 16,  1,  3,  1, 14,  1,  0,  1, 12,  2,  1,  0, 15,  1,  0,  0, 18,  0,  1,  1, 11,  1,  1,  1, 24,  1,  1,  1, 21,  1,  1,  1, 12,  1,  1,  1, 18
61568.964844,  0,  1,  1, 17,  1,  1,  1, 21,  1,  0,  1, 16,  1,  1,  1, 16,  1,  0,  1, 29,  1,  0,  2, 25,  1,  2,  1, 26,  1,  1,  2, 20,  1,  1,  1, 19,  1,  3,  1, 16,  1,  5,  0, 34,  1,  1,  1, 19,  1,  1,  1, 21,  1,  1,  2, 14,  1,  1,  1, 16,  2,  1,  3, 19,  1,  1,  2, 22,  1,  1,  1, 34,  1,  2,  1, 10,  1,  2,  1, 15,  1,  1,  1, 22,  1,  0,  1, 12,  1,  1,  1, 18,  1,  1,  1, 10,  1,  1,  1, 25,  0,  4,  1, 18,  1,  1,  1,  9,  1,  1,  1, 21,  2,  2,  3, 20,  1,  1,  1, 13,  1,  1,  1, 26,  4,  3,  0, 23,  0,  1,  1, 20,  1,  1,  1, 15,  1,  2,  1, 15,  1,  1,  1, 19,  1,  1,  1, 21,  1,  1,  1, 28,  1,  1,  1, 24,  1,  1,  1, 14,  1,  1,  1, 31,  1,  5,  1,  8,  1,  1,  1, 12,  4,  1,  1, 12,  1,  2,  1, 25,  1,  1,  1, 17,  1,  1,  1, 23,  1,  2,  1, 27,  1,  1,  1,  7,  1,  1,  1, 29
61599.523438,  2,  1,  1, 20,  1,  1,  1, 17,  1,  1,  1, 18,  1,  3,  1, 10,  1,  2,  1, 35,  1,  2,  1, 26,  0,  3,  1, 19,  2,  1,  1, 19,  2,  3,  1, 13,  2,  1,  1, 17,  1,  3,  1, 15,  1,  1,  1, 14,  2,  2,  1, 14,  4,  1,  1,  7,  1,  1,  1, 29,  1,  1,  1, 14,  2,  1,  3, 16,  2,  1,  2, 27,  1,  1,  1, 16,  0,  0,  1, 17,  1,  1,  0, 23,  1,  2,  1, 19,  1,  1,  2, 18,  1,  1,  1, 17,  1,  1,  1, 15,  0,  5,  1, 16,  1,  1,  1,  9,  1,  1,  1, 18,  1,  3,  1, 15,  1,  1,  1, 19,  1,  1,  2, 26,  4,  1,  0, 16,  1,  1,  1, 14,  1,  1,  1, 21,  1,  1,  2, 15,  1,  1,  1, 12,  1,  1,  1, 19,  1,  1,  1, 18,  2,  3,  1, 18,  1,  1,  1, 22,  1,  1,  1, 19,  1,  2,  1,  8,  1,  1,  1, 17,  1,  1,  2, 14,  1,  3,  2,  8,  2,  1,  1, 21,  1,  1,  1, 19,  1,  1,  1, 12,  1,  1,  1, 20,  1,  1,  1, 17
61630.464844,  0,  2,  2, 20,  2,  1,  1, 15,  2,  0,  1, 14,  1,  1,  1, 21,  1,  1,  2, 19,  1,  1,  1, 16,  1,  3,  1, 17,  1,  1,  4, 13,  1,  1,  1, 24,  1,  3,  1, 20,  2,  1,  2, 20,  1,  1,  1, 21,  2,  3,  1, 19,  1,  0,  1, 17,  1,  2,  1, 18,  2,  3,  1, 19,  1,  1,  1, 13,  1,  1,  1,  9,  2,  1,  1, 16,  0,  2,  2, 14,  1,  1,  0, 12,  1,  1,  1, 13,  1,  2,  1, 22,  1,  2,  2, 16,  2,  1,  1, 19,  0,  2,  1, 15,  2,  1,  1, 28,  3,  1,  3, 14,  1,  3,  1, 24,  1,  1,  1, 15,  2,  1,  2, 18,  0,  3,  1, 15,  1,  1,  1, 16,  1,  1,  2, 26,  1,  0,  1, 24,  1,  1,  1, 20,  1,  2,  2, 17,  1,  1,  1, 14,  3,  5,  1, 15,  1,  2,  1, 10,  2,  1,  1, 24,  1,  2,  1, 16,  1,  1,  1, 14,  1,  1,  1,  9,  2,  4,  1, 10,  0,  1,  1, 13,  0,  2,  1, 33,  1,  1,  1, 17,  2,  1,  1, 13,  1,  2,  1, 35
61661.660156,  1,  1,  1, 20,  1,  1,  2, 16,  1,  0,  2, 13,  1,  1,  1, 12,  2,  1,  1, 16,  1,  1,  1, 12,  1,  1,  1, 23,  1,  2,  1, 18,  1,  1,  1, 12,  1,  2,  1, 18,  1,  1,  1, 18,  2,  1,  1, 12,  1,  3,  2, 17,  1,  1,  1, 14,  1,  1,  1, 16,  1,  2,  2, 19,  1,  1,  4, 11,  2,  1,  1, 20,  1,  1,  1, 14,  0,  1,  1, 13,  2,  1,  1, 17,  1,  1,  1, 12,  1,  3,  2, 22,  1,  1,  1, 14,  1,  1,  1, 20,  1,  1,  1, 19,  1,  2,  1, 42,  1,  2,  2, 12,  1,  3,  2, 15,  1,  1,  2, 11,  1,  1,  2, 38,  1,  2,  1, 17,  1,  1,  1, 12,  1,  2,  1, 26,  1,  1,  1, 15,  1,  1,  2, 16,  1,  1,  1, 27,  1,  2,  1, 29,  1,  1,  2, 20,  1,  1,  1, 22,  1,  1,  1, 22,  1,  3,  1, 14,  2,  0,  1, 19,  1,  2,  1, 14,  2,  2,  1, 17,  1,  1,  1, 21,  2,  1,  1, 20,  2,  5,  1, 25,  1,  1,  1, 27,  2,  1,  2, 11
