gvt,PE_0,PE_1,PE_2,PE_3,PE_4,PE_5,PE_6,PE_7,PE_8,PE_9,PE_10,PE_11,PE_12,PE_13,PE_14,PE_15
49014.093750,3,11,9,24,12,12,2,18,13,19,5,22,13,25,3,16
49049.539062,32,25,14,10,17,15,3,29,15,15,10,26,7,11,12,15
49076.019531,18,10,12,12,15,12,6,12,12,14,13,16,14,7,34,11
49101.175781,6,8,8,15,12,9,5,14,15,14,4,15,7,7,9,15
49131.523438,20,8,20,17,13,15,5,21,19,22,14,17,11,12,15,21
49162.804688,18,14,17,27,11,16,17,35,11,17,10,17,4,7,18,12
49185.351562,14,7,9,9,8,11,6,12,8,4,8,14,10,11,10,13
49210.777344,19,16,18,13,11,0,9,18,14,16,4,10,1,12,9,11
49229.285156,3,5,7,6,7,2,4,8,7,3,5,11,1,1,9,3
49257.546875,10,3,8,13,8,4,10,13,7,9,4,13,2,4,12,8
49275.171875,0,2,11,3,9,6,7,10,16,7,4,5,3,3,8,4
49302.179688,9,8,14,12,19,10,4,19,13,13,8,17,11,5,20,18
49326.085938,16,14,15,15,9,14,5,21,7,15,6,17,9,12,15,14
49356.878906,12,12,19,15,13,7,4,18,10,19,16,13,9,13,13,2
49381.375000,10,5,9,17,18,6,7,10,12,7,8,15,9,10,18,6
49408.972656,13,16,30,16,19,6,8,16,29,16,10,23,8,7,13,16
49436.921875,20,16,17,17,20,6,13,29,24,15,13,20,13,5,20,13
49468.628906,17,22,14,21,18,5,13,15,11,18,19,17,9,3,20,7
49496.828125,21,16,17,23,17,18,10,28,15,7,18,22,15,11,20,8
49527.117188,18,13,12,19,9,10,3,19,13,14,21,11,7,13,19,10
49553.453125,17,17,14,15,9,15,10,20,25,17,15,15,8,18,21,15
49581.554688,13,10,21,24,13,13,6,13,13,17,18,16,12,9,18,9
49596.453125,3,8,2,9,1,12,2,10,3,12,3,7,4,2,10,6
49613.531250,5,13,17,8,7,6,2,18,13,6,8,12,6,8,2,7
49629.355469,11,10,7,5,4,2,0,7,1,9,2,8,7,7,9,5
49641.355469,0,3,7,3,6,0,0,7,4,7,12,5,0,2,10,7
49666.531250,14,10,12,14,17,6,9,9,12,17,10,11,4,0,14,12
49694.695312,22,9,13,16,15,11,7,16,18,17,13,19,10,7,15,10
49726.867188,24,22,35,29,9,29,9,19,26,16,17,15,13,10,38,17
49759.078125,22,15,13,22,9,6,13,31,16,12,14,20,16,9,21,8
49783.722656,11,12,20,15,14,3,1,13,5,14,11,26,6,5,7,7
49818.410156,15,16,15,16,20,15,15,27,16,24,14,28,6,13,31,10
49844.355469,17,12,25,16,9,9,5,17,24,7,8,18,9,11,19,18
49881.187500,19,15,20,28,12,16,13,24,11,21,22,24,6,10,20,10
49907.992188,24,13,9,18,17,14,6,23,33,8,14,16,10,7,23,9
49933.437500,11,26,28,23,12,12,3,19,13,23,12,28,6,8,23,14
49963.277344,9,22,9,15,8,9,8,21,23,16,3,14,8,9,12,8
49992.988281,15,16,14,21,14,16,13,19,18,16,11,20,10,3,21,18
50025.347656,21,30,27,26,17,7,5,38,23,24,14,35,22,7,23,21
50059.816406,21,23,18,25,19,17,3,17,11,21,15,31,18,15,13,10
50092.273438,11,17,14,9,8,9,9,13,28,11,8,9,4,4,19,7
50127.914062,20,12,10,19,19,9,7,19,14,20,6,31,2,6,25,11
50164.039062,36,23,23,29,23,29,10,36,23,33,18,41,19,22,24,35
50195.441406,10,17,20,22,10,3,4,9,9,27,7,21,11,9,11,7
50229.511719,16,14,13,14,21,14,8,22,26,11,5,15,13,8,12,13
50260.597656,9,13,9,18,8,8,0,16,14,18,7,18,5,9,19,6
50294.277344,16,17,18,13,27,6,6,22,15,14,18,16,5,7,14,15
50322.593750,24,22,10,16,26,12,2,30,21,12,14,34,17,15,20,28
50355.507812,21,13,25,20,13,17,15,22,11,22,8,16,9,4,20,18
50388.488281,18,19,9,26,10,12,5,14,23,10,6,14,14,12,13,9
50418.082031,11,15,10,16,3,10,4,10,14,15,14,14,8,12,7,12
50446.785156,27,31,19,29,11,12,11,31,21,15,14,29,15,8,17,21
50485.425781,40,37,34,22,12,20,9,30,29,28,19,48,8,20,17,19
50517.394531,13,24,21,15,18,19,9,20,25,27,18,22,14,20,15,12
50549.972656,29,35,18,31,21,21,8,30,22,22,31,38,9,37,18,14
50579.777344,16,18,13,16,12,7,6,18,13,31,6,32,9,11,8,8
50610.019531,17,21,19,31,19,20,4,19,22,19,19,16,12,9,5,22
50643.429688,16,19,12,20,21,21,5,19,25,26,8,24,26,13,19,25
50672.156250,18,12,17,19,16,10,9,14,10,15,14,24,13,7,16,11
50703.984375,12,12,16,9,23,6,4,11,15,20,4,22,4,8,11,11
50740.753906,10,22,7,22,18,10,2,22,19,21,7,22,2,3,18,11
50775.335938,19,20,26,33,25,13,12,23,10,26,22,22,8,17,21,23
50811.328125,19,20,18,23,24,18,10,25,37,11,19,36,9,16,27,21
50835.242188,12,10,19,6,18,8,4,8,8,9,4,14,4,6,16,4
50868.144531,12,12,10,22,23,9,6,20,11,14,14,26,14,8,20,21
50895.390625,15,12,13,18,11,8,5,18,16,13,14,16,19,6,17,5
50931.000000,18,32,17,21,16,14,8,34,23,18,17,15,34,10,20,18
50967.968750,16,11,29,26,18,25,15,32,26,16,23,33,8,10,22,26
50995.058594,16,29,17,19,14,24,2,29,13,21,11,16,12,12,12,10
51030.699219,18,30,22,29,31,6,25,30,33,27,21,33,15,21,27,11
51066.019531,19,12,19,26,23,13,2,21,21,22,18,34,15,8,12,21
51095.621094,9,5,12,14,7,10,6,16,14,10,10,12,3,3,8,6
51135.753906,13,5,13,15,25,11,2,19,20,16,11,16,3,1,19,6
51172.769531,21,11,13,24,18,5,1,22,12,12,17,19,8,10,20,8
51202.320312,26,23,24,16,21,11,13,25,23,12,21,16,18,13,16,16
51235.566406,14,22,15,15,22,14,5,10,10,19,19,23,6,15,10,15
51266.140625,8,19,10,12,9,6,2,26,16,7,10,12,8,5,17,6
51299.753906,22,16,17,23,11,6,6,9,17,14,14,12,7,8,14,3
51323.121094,3,9,5,25,21,9,13,21,9,17,23,20,13,4,10,13
51359.109375,24,29,22,17,21,14,8,22,24,18,15,23,14,19,14,13
51387.519531,4,15,19,27,12,6,8,17,8,8,17,13,16,7,16,10
51424.925781,32,20,20,26,30,24,18,37,26,17,22,20,14,25,22,23
51453.722656,22,18,12,26,20,20,15,32,20,14,24,14,20,11,22,11
51490.359375,15,10,23,12,22,10,3,13,16,17,5,31,17,14,15,7
51519.136719,7,15,11,18,17,2,4,16,13,18,11,19,11,16,16,18
51552.664062,22,11,27,19,9,13,3,20,21,8,14,9,7,11,12,17
51583.214844,16,13,12,16,18,15,4,18,17,11,6,18,9,10,16,11
51623.023438,15,12,20,16,24,9,3,25,16,12,16,35,8,7,8,16
51659.128906,23,25,26,21,21,10,6,24,29,19,9,39,30,9,28,34
51689.511719,32,32,17,30,25,35,21,31,24,28,18,28,16,22,21,19
51715.511719,34,18,19,19,24,10,12,26,15,16,17,26,22,5,22,18
51746.781250,13,17,22,33,19,24,13,27,18,17,13,38,18,14,10,20
51776.316406,13,13,21,23,21,4,18,24,13,20,23,21,9,17,14,6
51797.929688,7,16,4,14,9,3,1,24,13,10,8,27,5,16,14,6
51828.792969,16,16,8,15,11,12,8,19,16,15,8,44,13,9,17,11
51863.136719,33,34,39,64,19,19,18,44,33,49,33,22,28,14,53,26
51892.042969,27,15,14,29,23,7,18,31,20,24,18,15,11,17,15,13
51931.398438,15,27,21,22,25,14,11,25,24,13,18,28,24,24,20,12
51957.363281,17,19,24,20,28,14,6,27,10,18,24,20,19,12,15,12
51985.812500,16,17,9,22,18,19,4,16,26,17,12,29,15,10,11,4
51999.683594,13,6,6,7,3,2,2,14,9,8,6,6,6,3,16,14
52031.453125,14,18,10,15,16,8,9,17,9,20,7,15,7,18,21,16
52060.332031,6,12,15,12,10,8,7,13,23,16,11,17,7,16,8,12
52082.273438,14,6,12,16,14,12,8,14,14,4,12,18,4,13,11,13
52099.972656,17,5,22,14,9,10,3,21,10,12,6,4,6,11,10,4
52126.453125,9,8,7,17,16,7,8,12,5,13,8,16,5,1,7,15
52149.617188,16,11,17,22,3,7,6,14,12,12,13,7,5,11,16,16
52178.652344,18,13,11,18,9,8,10,9,18,18,4,12,11,13,5,10
52201.828125,17,11,17,22,16,7,4,21,11,14,6,26,9,6,21,24
52225.035156,12,19,11,5,15,7,13,21,17,5,18,19,4,13,10,12
52249.371094,19,14,9,15,13,10,6,8,7,18,17,11,5,4,7,17
52279.644531,10,13,20,12,26,12,7,19,23,10,14,16,8,18,10,17
52303.500000,14,9,10,8,12,10,5,21,13,11,17,26,4,14,6,5
52328.109375,11,7,7,9,8,4,5,13,7,3,6,1,0,8,6,9
52360.992188,10,5,7,16,9,9,4,6,14,9,7,16,3,7,8,8
52372.230469,8,3,5,10,5,0,0,4,1,7,4,6,4,3,6,1
52395.949219,9,15,7,3,12,7,4,19,14,8,6,14,3,9,8,16
52412.160156,11,10,3,4,12,3,1,13,9,8,13,8,3,5,4,5
52448.046875,19,12,15,22,23,10,16,28,27,8,28,19,25,24,20,16
52474.671875,14,17,9,13,7,14,2,24,10,7,4,8,2,8,10,15
52498.015625,13,15,3,4,9,8,14,31,9,8,5,7,4,9,7,6
52517.558594,8,12,5,23,25,12,11,13,15,15,25,15,6,9,10,22
52539.417969,22,25,27,10,16,1,2,24,10,6,17,10,13,7,12,9
52560.378906,29,11,23,35,13,41,21,47,18,19,7,34,20,32,25,36
52590.199219,23,21,9,5,27,4,4,27,13,30,42,23,12,5,12,8
52606.800781,12,9,3,9,13,7,6,13,20,9,6,6,0,6,8,4
52624.585938,9,17,19,28,8,11,3,31,7,12,21,14,25,5,18,31
52649.867188,17,20,19,16,19,15,15,20,16,11,15,17,10,7,9,14
52677.078125,16,16,8,16,7,15,9,20,14,17,17,15,12,19,15,17
52709.898438,23,20,33,31,20,6,15,22,19,24,18,20,26,14,20,19
52744.531250,22,13,17,35,29,11,8,31,27,36,19,30,18,12,22,16
52776.539062,21,16,20,35,14,13,7,23,20,25,12,27,16,10,23,17
52793.199219,11,20,17,22,6,13,6,9,18,9,14,12,6,3,20,10
52828.886719,22,18,24,16,24,9,8,35,17,20,24,40,18,19,10,10
52860.148438,17,11,17,26,15,14,14,15,19,27,15,20,12,9,17,7
52879.730469,6,13,9,11,7,1,3,6,8,5,8,12,3,4,5,6
52902.156250,7,17,8,17,22,6,10,16,22,13,16,16,3,6,11,13
52932.398438,32,21,20,23,13,14,2,33,28,20,13,21,13,4,17,16
52953.839844,9,9,4,8,12,0,3,16,7,3,6,10,3,2,6,8
52981.199219,9,10,14,18,15,4,5,19,20,11,11,23,6,11,21,7
53011.832031,20,13,8,13,22,9,13,20,22,19,11,23,6,12,19,13
53035.917969,12,24,20,14,20,10,12,18,14,19,8,22,11,19,13,12
53060.667969,18,9,11,19,15,8,6,28,6,18,12,26,10,4,11,2
53087.414062,12,9,7,14,8,13,5,15,10,20,2,9,12,11,11,6
53113.871094,13,6,6,8,11,10,1,12,5,17,3,21,6,7,14,6
53147.144531,14,17,4,15,12,9,9,18,19,9,8,7,7,9,13,8
53177.808594,15,13,13,11,8,12,2,21,19,9,11,20,5,4,17,12
53205.953125,11,7,19,10,10,11,8,13,15,11,9,16,7,10,11,17
53230.808594,19,18,21,25,14,18,6,33,9,20,21,16,11,20,13,11
53255.976562,28,22,20,24,19,19,13,25,35,30,23,22,9,17,13,17
53271.761719,13,11,3,14,7,4,4,12,7,6,4,17,6,4,11,14
53295.273438,11,15,13,27,4,13,11,16,32,16,21,33,13,8,18,23
53324.679688,28,23,24,29,30,23,9,38,29,25,11,43,9,18,23,19
53354.496094,19,17,21,19,12,10,5,22,12,17,11,26,8,8,12,8
53383.441406,7,16,11,16,13,2,6,15,14,17,5,20,5,5,11,9
53419.574219,17,10,10,13,13,19,10,37,13,18,6,16,16,12,17,15
53452.285156,20,13,14,14,21,11,10,27,21,23,8,18,7,6,29,6
53484.503906,22,17,15,27,25,16,19,26,20,27,12,30,16,24,22,19
53502.292969,6,10,17,11,5,12,1,13,10,17,9,7,0,5,5,18
53538.167969,18,24,21,15,19,20,6,27,8,19,10,29,11,12,29,12
53571.285156,40,24,23,29,27,28,4,43,25,12,34,26,6,24,16,23
53598.191406,27,15,26,27,11,14,7,30,8,10,13,23,6,20,16,9
53620.871094,10,6,7,8,6,6,9,21,11,5,10,8,8,4,8,3
53653.246094,22,15,14,31,10,12,7,17,17,16,8,25,13,16,15,18
53687.066406,16,23,13,21,9,15,6,25,21,10,18,18,6,7,15,32
53708.496094,21,15,9,17,10,19,10,17,10,9,11,15,11,18,15,2
53728.531250,12,7,19,13,12,4,1,22,8,16,14,16,13,8,10,9
53746.363281,5,8,5,2,10,5,6,3,8,0,4,2,6,9,6,9
53768.894531,26,14,17,36,18,12,0,22,12,17,19,24,13,17,6,17
53785.472656,5,12,8,10,7,2,2,16,1,9,12,9,17,4,4,10
53816.226562,23,12,18,37,25,14,21,47,29,15,26,23,10,21,15,16
53834.839844,6,11,8,15,8,10,3,3,8,4,3,13,8,21,5,13
53862.324219,16,16,19,19,15,9,8,18,16,12,22,29,7,10,6,3
53886.621094,9,17,16,13,15,5,13,20,14,10,17,19,10,16,17,12
53916.265625,15,11,14,34,11,13,11,23,15,16,13,30,5,9,11,6
53948.234375,24,19,26,16,18,13,12,25,25,20,18,20,7,10,18,16
53980.054688,19,10,10,21,6,8,7,15,6,6,9,15,4,7,19,10
54010.957031,11,25,18,18,18,7,5,15,22,20,14,24,12,4,16,7
54048.980469,45,35,24,45,46,19,24,48,27,34,25,59,21,44,31,31
54078.324219,8,27,24,24,11,11,9,22,10,30,15,14,9,6,43,13
54112.687500,22,21,15,17,7,13,8,18,18,12,9,17,5,6,29,9
54141.656250,12,11,7,12,10,8,8,16,13,14,16,17,7,4,15,3
54175.027344,20,7,16,17,18,15,6,31,11,33,15,33,5,7,13,20
54205.898438,14,11,15,12,7,11,1,10,7,8,7,25,8,6,12,11
54237.277344,15,16,19,18,25,8,6,33,15,13,14,19,11,7,22,6
54261.316406,20,29,17,24,36,47,23,35,34,17,29,30,17,12,44,6
54297.273438,52,31,21,37,30,17,15,28,22,20,30,41,20,22,45,18
54330.851562,23,12,16,18,19,17,7,22,16,16,18,21,8,10,19,10
54361.800781,21,21,15,23,19,5,11,15,21,30,0,30,8,20,20,16
54394.558594,17,15,19,11,18,18,8,27,17,21,13,35,12,18,15,13
54428.746094,13,20,15,14,11,17,2,22,12,11,16,18,9,8,10,13
54458.000000,16,9,20,26,18,7,5,9,17,11,17,17,7,18,11,16
54495.156250,25,24,14,30,18,8,11,31,23,27,17,24,9,10,28,16
54523.031250,29,33,27,30,23,23,22,43,28,27,23,29,21,20,40,12
54561.699219,23,44,51,44,23,38,14,42,39,47,25,40,39,31,18,48
54590.761719,56,18,13,29,28,20,2,36,24,22,29,32,28,20,15,19
54627.914062,26,14,19,17,14,20,6,30,23,11,19,18,11,16,14,14
54653.625000,17,14,10,20,8,8,4,19,15,11,10,27,11,18,23,9
54683.902344,20,15,14,22,12,14,6,29,30,17,14,27,7,12,17,10
54714.339844,9,18,12,11,13,13,7,18,14,9,12,19,9,12,10,11
54755.980469,94,74,94,120,74,91,64,123,96,95,72,117,68,85,56,45
54789.394531,33,18,9,29,20,14,9,32,16,21,15,19,15,33,22,39
54818.179688,27,18,19,36,14,14,8,18,21,17,12,23,9,23,8,3
54851.425781,38,32,40,40,32,35,17,47,49,44,42,43,17,32,50,40
54886.402344,17,13,14,13,15,13,4,21,7,21,12,16,6,9,12,14
54910.183594,14,8,7,16,5,17,10,15,11,8,8,11,3,9,11,10
54949.320312,25,21,15,15,11,11,15,16,21,19,16,29,4,6,25,11
54981.203125,26,32,29,33,38,15,7,39,21,30,28,39,20,16,40,16
55012.871094,14,17,7,20,13,10,2,19,17,11,2,29,12,6,14,19
55040.699219,10,9,6,13,10,10,6,17,17,14,7,8,3,12,8,11
55069.507812,17,12,10,15,10,9,1,19,15,5,8,21,10,12,10,3
55097.742188,13,12,8,10,11,9,0,14,12,11,11,18,6,6,12,10
55127.941406,11,12,7,8,15,9,1,3,5,18,9,10,2,6,21,13
55158.996094,10,12,5,6,14,4,0,23,7,11,10,14,10,5,16,9
55191.746094,16,14,11,16,13,7,7,24,13,11,17,18,10,5,24,6
55227.316406,20,28,36,34,29,24,22,27,30,22,20,33,13,18,38,20
55259.632812,18,20,19,30,27,15,9,19,16,21,23,20,21,13,19,25
55292.785156,53,41,58,60,25,38,16,55,51,60,48,50,48,56,53,46
55324.250000,27,25,21,24,32,21,9,47,18,22,24,27,24,23,16,14
55356.230469,35,25,31,30,27,26,12,27,35,13,29,37,22,25,17,28
55382.351562,12,15,15,20,5,34,19,35,16,36,18,19,13,9,27,4
55414.203125,43,36,45,38,43,19,20,60,36,38,41,49,45,22,40,22
55443.601562,13,12,19,35,23,14,5,30,27,20,21,24,18,15,36,14
55470.261719,16,15,19,28,10,14,5,30,20,25,21,20,8,9,13,17
55504.066406,27,28,24,23,13,24,9,36,16,23,12,42,17,34,21,18
55533.218750,10,15,11,32,16,16,4,18,15,25,7,19,8,6,17,5
55560.554688,12,9,7,16,9,16,11,21,8,13,14,25,10,4,16,12
55592.332031,20,8,11,23,5,4,3,16,14,26,17,15,6,12,25,11
55620.730469,16,8,9,20,9,5,10,23,18,13,16,23,7,10,25,6
55655.371094,17,29,11,22,15,14,8,23,15,17,16,28,12,17,19,8
55687.855469,17,19,19,20,15,10,1,19,20,22,21,20,13,9,7,16
55720.757812,31,17,15,40,18,12,8,16,25,28,17,44,12,18,20,21
55755.890625,28,23,31,15,19,16,18,38,23,22,9,46,9,14,26,13
55790.324219,23,14,9,17,18,12,11,23,24,25,8,21,9,17,15,16
55823.093750,20,26,20,28,20,11,2,18,23,18,12,27,11,17,18,19
55858.660156,34,20,41,46,22,21,20,30,36,32,21,35,23,26,29,23
55892.933594,19,33,16,18,16,22,10,36,23,23,40,42,18,19,16,12
55923.339844,13,13,11,20,3,9,4,7,15,6,9,10,11,8,19,11
55952.847656,5,12,11,12,13,13,3,27,13,10,13,18,6,2,13,8
55987.683594,23,15,20,19,10,11,15,25,22,13,21,11,19,16,34,16
56024.167969,32,32,28,33,29,29,8,48,39,36,30,49,31,21,36,13
56055.472656,20,20,17,29,21,6,6,20,19,16,12,29,11,8,27,15
56093.500000,45,48,39,60,28,35,30,36,21,73,22,33,31,32,36,19
56122.183594,22,11,12,12,19,12,18,31,42,16,18,39,17,22,17,6
56157.628906,25,28,19,12,7,14,7,20,22,17,16,28,24,19,30,18
56190.703125,23,19,19,19,20,11,9,22,20,21,18,25,10,17,13,14
56225.183594,12,13,19,29,19,17,3,19,21,22,11,23,4,21,10,12
56255.558594,32,24,25,24,51,12,22,34,26,35,19,31,19,36,38,16
56288.960938,24,23,12,19,23,14,7,23,20,12,23,24,6,12,36,5
56322.777344,26,19,20,24,27,17,17,34,21,24,25,19,19,11,32,12
56354.011719,12,19,15,14,12,25,8,22,29,18,17,13,5,15,13,14
56386.042969,14,19,11,16,18,9,5,20,7,11,16,25,6,20,12,10
56422.972656,25,16,10,26,22,7,7,30,20,28,24,19,14,4,25,18
56450.027344,10,16,17,13,8,9,3,27,15,9,11,11,9,18,9,8
56481.914062,14,11,16,16,9,15,7,8,11,19,8,22,6,12,12,12
56511.550781,15,18,12,13,5,4,6,31,17,21,12,18,8,12,23,5
56548.816406,7,12,14,18,9,13,9,25,11,17,6,15,8,9,24,10
56580.714844,18,19,16,22,15,4,2,21,18,21,9,24,5,6,8,4
56613.667969,22,23,14,12,18,14,6,34,13,20,8,19,12,15,15,20
56644.992188,20,16,13,17,15,10,13,25,24,20,6,22,10,11,13,15
56678.671875,21,19,19,27,19,12,6,28,26,18,16,28,12,15,27,14
56713.632812,29,21,16,17,29,23,17,24,19,21,37,24,16,17,31,22
56743.402344,59,51,56,56,59,33,34,85,44,22,50,37,46,47,56,31
56773.023438,7,24,17,21,29,21,14,45,24,27,20,22,24,32,35,14
56798.363281,28,19,12,24,19,11,4,31,21,22,14,33,19,16,21,12
56823.640625,13,19,11,9,9,2,7,15,5,7,8,25,9,9,13,2
56849.343750,4,12,8,5,8,0,11,19,8,13,5,14,6,8,15,4
56869.367188,4,11,1,13,5,5,4,12,6,6,3,11,3,5,9,8
56897.015625,16,11,12,22,13,13,8,21,22,13,16,9,11,14,18,15
56913.367188,4,6,5,8,3,10,1,11,3,8,13,6,1,6,4,3
56929.652344,9,5,1,14,10,9,0,6,11,3,2,13,0,6,5,7
56954.210938,9,13,10,14,6,5,2,22,10,11,16,19,9,5,12,7
56971.738281,12,2,13,10,6,3,7,13,8,14,17,9,5,8,7,6
56984.550781,9,8,2,16,1,3,5,0,6,11,5,13,4,15,5,2
56995.039062,12,5,12,3,16,8,0,14,7,10,9,3,4,5,11,10
57026.535156,11,14,11,12,13,7,19,34,11,12,14,21,12,8,14,13
57060.539062,21,26,25,16,16,15,9,28,20,28,14,33,16,19,19,10
57092.328125,18,16,18,18,22,17,10,26,13,14,13,19,14,12,20,11
57122.914062,14,21,13,25,21,17,6,23,20,16,7,26,5,16,10,18
57158.777344,21,17,24,33,28,15,8,22,27,21,26,23,17,19,27,17
57188.207031,12,10,7,12,14,4,9,22,20,5,22,22,7,16,20,9
57215.601562,9,9,10,16,10,2,7,21,8,14,9,20,6,12,14,5
57240.300781,28,40,17,36,13,32,19,29,18,15,25,41,8,24,25,26
57273.535156,64,70,50,82,43,52,42,94,58,41,43,64,42,32,48,35
57306.761719,38,34,33,26,24,19,19,34,31,37,43,39,30,38,41,14
57334.558594,14,12,21,21,23,12,1,14,6,28,12,25,18,14,19,17
57365.613281,22,11,17,22,6,13,2,22,15,14,15,25,13,11,23,19
57392.113281,13,13,10,16,9,5,7,19,17,4,11,10,6,11,13,11
57426.222656,20,5,11,17,10,14,5,18,22,12,26,29,4,17,21,15
57458.570312,12,17,10,13,8,6,7,15,20,13,14,24,9,14,14,17
57493.277344,20,19,16,24,36,15,6,36,28,13,23,15,14,18,21,12
57520.902344,23,11,21,28,22,8,8,28,6,14,19,38,16,11,28,15
57548.945312,10,17,22,22,12,12,10,27,14,24,18,36,10,23,13,6
57577.464844,32,16,21,23,18,28,14,24,37,22,16,42,13,22,18,19
57603.347656,9,22,15,18,10,9,7,19,14,16,18,35,9,8,21,16
57635.242188,24,15,16,22,17,13,12,31,15,14,15,24,20,28,33,22
57665.621094,23,19,22,19,23,11,11,22,13,24,9,24,7,18,8,14
57699.257812,11,13,14,24,23,6,7,36,14,25,6,23,12,6,11,14
57730.246094,29,8,37,18,24,8,3,32,31,21,16,39,12,11,13,12
57760.144531,21,26,21,27,23,19,17,36,33,26,13,42,19,20,15,19
57792.468750,20,36,29,30,24,18,15,45,29,26,13,37,10,9,25,21
57830.964844,44,52,39,69,57,25,21,63,19,35,21,57,64,23,59,37
57865.960938,29,33,29,22,27,21,11,29,39,37,37,15,27,15,34,14
57899.062500,21,20,11,19,20,14,5,23,7,19,15,27,9,14,16,10
57930.535156,13,16,23,23,22,20,5,37,16,7,18,20,6,7,24,13
57961.910156,16,13,16,16,8,8,7,21,14,18,12,12,4,9,9,9
57996.093750,21,29,28,39,15,27,4,25,18,27,23,43,17,17,15,23
58029.031250,19,9,11,30,24,10,5,39,22,20,5,46,18,7,31,14
58059.859375,21,35,13,25,11,16,11,37,11,20,13,31,10,14,29,14
58090.972656,9,18,10,8,7,17,2,14,9,16,5,15,16,8,8,6
58120.035156,10,11,9,22,12,10,2,19,11,9,9,12,5,10,21,12
58146.640625,29,11,26,29,19,7,2,30,23,13,17,23,8,8,30,19
58172.972656,18,11,2,22,12,8,6,23,12,4,9,16,10,8,13,7
58194.847656,9,16,10,2,3,10,9,8,8,11,2,21,10,4,17,13
58210.140625,7,9,9,16,4,18,1,30,11,3,10,28,6,0,14,7
58233.468750,13,9,11,15,13,4,0,7,8,8,12,11,5,15,7,18
58272.035156,17,16,19,17,26,11,8,21,24,9,9,21,6,22,9,10
58299.476562,18,14,13,13,11,7,7,19,18,5,5,17,10,10,23,13
58312.058594,0,2,7,17,7,0,2,6,22,3,5,11,16,1,5,10
58355.847656,31,22,21,25,19,17,19,39,22,15,21,34,17,20,28,20
58368.351562,0,7,2,6,2,2,0,3,9,9,3,4,0,1,2,7
58407.128906,24,10,17,19,26,12,6,30,19,21,17,35,1,16,24,13
58433.875000,21,19,15,19,15,11,5,29,19,25,12,20,17,9,16,14
58465.839844,17,20,22,16,11,15,9,25,15,7,11,20,11,6,23,13
58497.753906,23,27,19,24,10,15,12,27,27,19,9,21,11,16,22,26
58522.343750,13,10,12,9,10,12,2,17,7,9,18,21,13,7,10,9
58550.800781,10,12,5,15,11,10,4,21,12,13,11,13,13,11,17,6
58581.585938,22,21,21,28,18,12,11,26,29,15,20,37,19,10,14,14
58606.468750,3,17,17,17,21,14,7,18,8,30,16,20,24,8,11,10
58634.488281,38,29,19,44,22,28,16,46,30,27,25,35,1,25,32,36
58669.828125,38,34,41,57,33,39,30,48,26,24,33,41,21,23,34,17
58686.031250,10,11,10,16,17,18,8,34,17,8,4,24,16,10,22,6
58697.863281,13,14,3,7,2,6,6,13,14,4,8,8,5,4,10,8
58712.484375,0,5,10,25,15,6,0,15,10,17,15,21,11,11,3,4
58738.453125,17,20,14,10,16,16,9,30,26,12,7,13,20,13,24,13
58757.410156,17,13,11,23,2,2,5,12,3,12,4,19,6,9,13,15
58775.375000,6,9,15,11,13,11,11,19,10,7,12,9,12,3,16,9
58796.687500,7,15,2,6,25,18,6,24,12,14,2,11,7,7,9,18
58816.281250,22,26,32,16,8,5,15,34,11,20,22,40,8,22,22,11
58827.378906,3,6,2,10,13,0,3,22,14,14,4,5,4,5,10,9
58845.117188,13,7,8,13,9,4,3,3,12,7,9,14,9,3,1,4
58862.761719,13,8,8,17,19,8,1,21,6,12,7,15,7,7,10,10
58890.847656,9,16,11,7,8,6,2,13,11,15,16,12,9,5,16,10
58915.792969,22,8,11,13,5,6,7,23,11,15,13,16,10,6,17,8
58942.347656,19,18,11,12,19,7,4,24,5,14,6,16,6,6,21,9
58968.144531,6,15,13,13,29,11,12,22,23,13,20,23,11,8,19,17
58992.683594,9,14,10,26,27,16,5,19,20,17,16,26,6,28,17,11
59016.910156,18,16,17,22,10,15,2,14,8,17,12,13,2,7,3,8
59031.773438,14,9,8,14,5,15,2,4,4,10,3,9,4,8,11,0
59049.816406,8,10,11,7,4,3,9,15,1,9,12,13,13,12,15,9
59076.410156,17,19,4,10,7,17,4,15,15,10,12,10,4,22,6,10
59103.421875,14,5,6,16,4,6,4,19,7,5,7,10,6,8,4,13
59129.093750,8,17,17,10,12,15,0,15,10,16,9,19,12,10,13,15
59162.269531,24,20,21,15,17,10,2,27,11,17,13,18,8,10,16,12
59188.718750,8,13,15,15,12,8,2,9,9,7,13,18,8,7,13,3
59214.394531,13,13,18,13,10,13,1,16,18,8,12,14,6,14,18,13
59246.000000,15,17,10,15,7,9,6,11,7,16,7,17,10,10,8,11
59270.101562,8,21,17,25,9,7,8,13,15,20,1,22,22,11,24,39
59299.355469,15,7,25,20,17,13,6,26,25,10,23,18,9,4,15,11
59330.156250,21,13,13,18,23,6,2,23,15,13,15,14,17,5,9,10
59347.921875,5,13,9,2,6,5,4,18,8,4,8,12,4,6,8,1
59370.808594,6,6,7,5,11,4,3,9,6,8,5,12,8,7,9,4
59399.640625,13,18,8,12,3,12,8,3,15,14,3,7,8,9,12,4
59425.750000,15,9,17,16,10,11,4,22,17,20,12,18,6,12,13,10
59455.371094,7,13,13,23,6,6,8,23,11,7,5,24,8,4,12,7
59479.234375,22,13,15,16,23,5,3,32,10,14,19,20,17,4,18,15
