gvt, PE_0, PE_1, PE_2, PE_3, PE_4, PE_5, PE_6, PE_7, PE_8, PE_9, PE_10, PE_11, PE_12, PE_13, PE_14, PE_15
18370.339844, 73, 72, 92, 55, 83, 80, 60, 70, 67, 72, 79, 80, 76, 60, 57, 70
18398.048828, 63, 79, 60, 67, 72, 85, 50, 51, 68, 61, 63, 62, 52, 59, 59, 76
18426.324219, 53, 60, 64, 71, 69, 63, 59, 55, 78, 60, 65, 57, 70, 47, 63, 64
18454.216797, 51, 50, 64, 58, 69, 63, 55, 68, 76, 51, 57, 61, 62, 44, 58, 69
18481.726562, 57, 59, 61, 53, 55, 56, 41, 49, 57, 51, 56, 52, 61, 39, 57, 76
18512.464844, 56, 59, 64, 53, 57, 56, 41, 52, 65, 71, 60, 67, 63, 49, 61, 67
18546.796875, 62, 69, 70, 59, 58, 60, 41, 65, 70, 58, 57, 66, 77, 59, 52, 51
18563.285156, 43, 32, 35, 37, 41, 43, 31, 35, 38, 29, 36, 33, 37, 30, 51, 46
18589.939453, 43, 52, 42, 39, 42, 40, 34, 43, 56, 51, 45, 49, 55, 40, 49, 62
18599.068359, 24, 32, 30, 23, 15, 22, 29, 26, 28, 29, 19, 22, 28, 31, 22, 20
18617.083984, 25, 19, 30, 32, 39, 28, 18, 21, 31, 19, 37, 25, 29, 22, 34, 28
18637.417969, 46, 49, 35, 38, 31, 24, 37, 38, 51, 38, 49, 29, 40, 30, 28, 31
18659.507812, 45, 43, 50, 46, 52, 52, 43, 50, 54, 52, 56, 43, 58, 46, 49, 50
18678.687500, 57, 52, 38, 39, 47, 43, 35, 38, 55, 47, 50, 42, 57, 28, 43, 60
18726.373047, 81, 99, 102, 107, 92, 97, 67, 83, 109, 82, 86, 68, 93, 61, 89, 100
18758.785156, 73, 57, 60, 61, 67, 67, 61, 68, 86, 65, 66, 68, 74, 54, 65, 93
18785.822266, 59, 51, 53, 59, 45, 53, 35, 44, 61, 54, 42, 52, 52, 47, 44, 56
18818.462891, 63, 62, 64, 58, 66, 53, 54, 69, 85, 67, 72, 64, 72, 57, 62, 75
18847.951172, 62, 57, 62, 60, 52, 62, 43, 58, 61, 55, 48, 59, 79, 46, 56, 55
18884.156250, 69, 59, 74, 67, 82, 56, 47, 54, 72, 62, 71, 60, 73, 51, 59, 63
18913.687500, 57, 49, 49, 62, 59, 61, 44, 65, 80, 68, 52, 51, 61, 49, 68, 71
18949.455078, 73, 82, 82, 64, 65, 84, 87, 74, 97, 60, 73, 73, 106, 75, 79, 88
18979.324219, 63, 53, 60, 58, 73, 58, 46, 82, 65, 58, 47, 55, 59, 42, 54, 66
19010.642578, 74, 77, 90, 67, 62, 66, 59, 69, 66, 60, 51, 67, 66, 62, 75, 81
19037.300781, 61, 55, 55, 53, 59, 43, 47, 66, 60, 53, 59, 49, 59, 44, 62, 50
19068.015625, 57, 66, 57, 58, 66, 61, 47, 57, 72, 46, 73, 62, 52, 49, 53, 86
19099.386719, 54, 68, 67, 45, 62, 55, 50, 56, 61, 59, 78, 45, 72, 48, 55, 70
19124.261719, 52, 37, 44, 64, 57, 52, 48, 50, 53, 42, 52, 41, 51, 50, 44, 51
19138.718750, 41, 30, 46, 32, 26, 33, 30, 31, 34, 31, 29, 35, 44, 37, 43, 29
19168.294922, 50, 61, 65, 52, 58, 46, 35, 63, 50, 63, 46, 53, 64, 44, 42, 57
19188.556641, 36, 43, 45, 56, 57, 52, 38, 30, 52, 59, 46, 66, 45, 40, 46, 65
19221.490234, 93, 68, 64, 61, 66, 51, 58, 66, 76, 49, 76, 46, 81, 53, 59, 72
19244.580078, 51, 47, 58, 44, 61, 60, 40, 51, 63, 42, 46, 49, 64, 43, 59, 69
19274.642578, 76, 63, 58, 62, 62, 58, 59, 51, 48, 61, 65, 55, 72, 55, 44, 65
19294.935547, 39, 51, 58, 55, 62, 69, 31, 50, 35, 37, 47, 52, 54, 43, 61, 49
19329.275391, 63, 80, 86, 51, 57, 84, 74, 75, 83, 74, 58, 57, 76, 74, 49, 84
19362.392578, 54, 55, 72, 66, 68, 69, 53, 59, 68, 48, 60, 57, 61, 54, 50, 67
19395.203125, 52, 70, 64, 63, 67, 74, 53, 51, 73, 57, 61, 60, 56, 58, 52, 65
19427.136719, 53, 57, 72, 58, 65, 83, 51, 60, 55, 59, 60, 60, 56, 53, 60, 68
19453.519531, 47, 54, 54, 48, 52, 48, 41, 52, 54, 53, 45, 53, 47, 44, 48, 65
19486.382812, 58, 76, 84, 63, 64, 79, 48, 69, 56, 63, 65, 61, 92, 48, 46, 72
19515.611328, 67, 67, 71, 62, 63, 54, 51, 72, 71, 60, 50, 48, 69, 65, 49, 66
19548.259766, 54, 52, 72, 62, 50, 61, 52, 62, 69, 61, 62, 66, 45, 47, 55, 86
19570.171875, 52, 48, 48, 42, 41, 51, 40, 41, 39, 51, 30, 48, 45, 36, 28, 35
19600.705078, 44, 65, 56, 45, 55, 53, 50, 58, 62, 50, 49, 57, 53, 50, 45, 72
19631.837891, 43, 61, 72, 60, 67, 62, 61, 54, 69, 54, 73, 70, 62, 62, 43, 83
19660.496094, 53, 45, 62, 61, 52, 59, 42, 49, 53, 58, 56, 49, 66, 52, 49, 54
19687.007812, 39, 49, 47, 53, 60, 56, 37, 41, 56, 48, 50, 43, 49, 41, 46, 52
19722.453125, 69, 69, 70, 56, 76, 65, 63, 73, 76, 71, 70, 65, 60, 52, 67, 75
19743.164062, 35, 48, 44, 58, 37, 43, 44, 38, 50, 40, 31, 45, 37, 41, 32, 51
19769.580078, 38, 70, 54, 50, 51, 46, 65, 37, 67, 43, 43, 59, 37, 52, 49, 44
19797.949219, 64, 62, 59, 59, 58, 63, 66, 45, 71, 52, 43, 64, 64, 47, 44, 64
19825.019531, 47, 49, 49, 62, 54, 59, 48, 42, 66, 54, 50, 46, 48, 43, 43, 55
19858.318359, 65, 60, 68, 63, 83, 78, 42, 63, 82, 59, 52, 65, 72, 53, 58, 82
19883.720703, 39, 82, 59, 59, 62, 55, 53, 56, 56, 51, 56, 60, 56, 57, 44, 74
19915.957031, 57, 78, 81, 66, 62, 56, 62, 65, 117, 66, 61, 59, 78, 51, 60, 70
19941.089844, 51, 59, 65, 65, 51, 52, 38, 61, 48, 54, 50, 54, 49, 64, 47, 78
19971.398438, 41, 53, 76, 61, 57, 62, 45, 44, 59, 52, 55, 67, 61, 49, 60, 79
19990.855469, 40, 39, 34, 45, 37, 51, 31, 36, 25, 34, 33, 33, 34, 35, 35, 32
20019.923828, 52, 42, 59, 60, 46, 65, 38, 48, 52, 51, 69, 58, 55, 36, 50, 50
20048.916016, 64, 63, 63, 64, 85, 86, 59, 88, 80, 56, 57, 66, 69, 69, 67, 91
20079.812500, 47, 66, 71, 66, 68, 57, 54, 54, 90, 67, 53, 69, 64, 63, 59, 75
20107.132812, 50, 48, 54, 60, 58, 65, 44, 46, 53, 57, 43, 59, 60, 54, 51, 62
20134.322266, 49, 64, 60, 73, 62, 64, 47, 54, 47, 57, 49, 60, 59, 46, 64, 59
20155.416016, 54, 44, 49, 48, 59, 53, 41, 45, 42, 45, 42, 38, 56, 45, 48, 57
20167.830078, 31, 42, 44, 24, 34, 32, 29, 21, 45, 31, 40, 40, 50, 30, 38, 52
20190.902344, 37, 51, 46, 58, 43, 55, 38, 31, 39, 36, 57, 46, 35, 41, 30, 38
20223.255859, 57, 69, 67, 73, 62, 89, 70, 50, 74, 64, 59, 71, 64, 56, 86, 61
20253.263672, 69, 72, 76, 88, 87, 82, 57, 55, 102, 63, 84, 77, 83, 49, 77, 76
20284.564453, 94, 77, 97, 66, 75, 70, 87, 57, 92, 68, 100, 73, 80, 56, 54, 80
20315.187500, 57, 56, 64, 56, 69, 71, 40, 66, 60, 63, 58, 74, 60, 69, 50, 61
20336.507812, 38, 67, 45, 68, 47, 36, 47, 36, 55, 37, 47, 50, 57, 37, 43, 50
20356.042969, 42, 34, 58, 45, 25, 68, 36, 38, 50, 54, 52, 37, 34, 34, 27, 32
20380.111328, 39, 39, 48, 51, 39, 45, 37, 44, 46, 45, 42, 30, 53, 32, 39, 46
20404.656250, 51, 50, 54, 47, 48, 42, 41, 49, 48, 46, 54, 48, 42, 49, 50, 51
20424.462891, 38, 36, 46, 31, 41, 47, 40, 32, 46, 31, 30, 46, 33, 30, 39, 36
20444.005859, 28, 36, 29, 37, 28, 29, 30, 29, 32, 25, 38, 38, 33, 36, 35, 34
20457.910156, 32, 27, 34, 25, 37, 40, 25, 36, 43, 40, 44, 26, 37, 36, 26, 32
20467.162109, 14, 29, 15, 16, 14, 17, 21, 18, 10, 12, 16, 16, 17, 22, 14, 12
20470.296875,  4,  5,  8, 15,  4,  7,  5,  3, 12,  6,  8,  8,  6,  6,  5,  7
20477.486328, 22, 12, 14,  9, 20, 16,  7, 11, 13, 10, 11,  7, 11, 12, 12, 15
20491.896484, 20, 16, 25, 26, 23, 21, 33, 28, 19, 30, 27, 22, 25, 24, 24, 26
20513.867188, 49, 44, 43, 46, 40, 52, 33, 37, 43, 47, 42, 47, 44, 40, 34, 44
20532.585938, 51, 38, 48, 45, 46, 41, 29, 38, 32, 28, 43, 36, 34, 27, 34, 37
20538.308594, 18, 17, 22,  7, 11, 18, 20, 23, 26, 31, 29, 14, 29, 15, 19, 28
20566.017578, 49, 52, 49, 41, 55, 50, 38, 41, 53, 49, 44, 49, 40, 48, 47, 51
20588.505859, 36, 41, 41, 45, 35, 43, 39, 40, 41, 31, 46, 36, 34, 38, 42, 29
20595.082031, 25, 21, 25,  9, 14, 21, 20, 22, 25, 28, 21, 19, 29, 26, 22, 26
20618.630859, 42, 46, 43, 58, 61, 49, 31, 45, 38, 41, 46, 43, 38, 33, 43, 46
20646.375000, 53, 47, 55, 44, 58, 45, 49, 64, 58, 48, 43, 53, 59, 62, 62, 59
20679.652344, 72, 81, 74, 61, 62, 78, 49, 62, 72, 81, 76, 68, 68, 57, 67, 72
20708.017578, 54, 60, 66, 58, 57, 62, 57, 61, 60, 51, 59, 48, 62, 59, 53, 52
20735.748047, 48, 49, 62, 58, 56, 54, 51, 74, 55, 51, 60, 57, 55, 56, 42, 70
20762.597656, 57, 64, 58, 50, 51, 53, 41, 44, 67, 58, 52, 39, 62, 57, 56, 59
20774.882812, 25, 23, 22, 45, 27, 21, 24, 26, 25, 25, 27, 22, 20, 30, 20, 19
20804.083984, 61, 62, 45, 52, 45, 58, 53, 56, 46, 48, 65, 47, 60, 48, 62, 58
20834.964844, 55, 59, 62, 54, 58, 49, 51, 73, 59, 62, 60, 51, 58, 61, 68, 62
20860.917969, 51, 46, 55, 48, 56, 50, 55, 41, 58, 49, 51, 41, 52, 44, 61, 56
20883.166016, 45, 50, 36, 55, 48, 33, 35, 41, 55, 42, 53, 41, 43, 38, 48, 35
20910.035156, 46, 43, 51, 51, 46, 66, 37, 52, 50, 55, 53, 52, 53, 38, 47, 65
20941.238281, 50, 70, 70, 70, 59, 54, 54, 65, 69, 56, 60, 57, 58, 64, 55, 71
20975.607422, 56, 75, 62, 74, 62, 48, 65, 58, 65, 62, 64, 60, 65, 59, 60, 60
21012.537109, 84, 79, 88, 78, 88, 75, 83, 61, 66, 96, 76, 80, 92, 70, 60, 88
21025.771484, 32, 35, 42, 37, 40, 32, 46, 30, 48, 35, 36, 40, 35, 41, 34, 44
21053.945312, 54, 58, 58, 54, 63, 53, 53, 60, 55, 51, 63, 46, 60, 43, 53, 66
21082.787109, 62, 90, 53, 66, 56, 53, 44, 70, 71, 52, 57, 53, 75, 52, 50, 68
21104.185547, 56, 47, 44, 51, 52, 40, 36, 46, 48, 57, 52, 61, 50, 35, 52, 56
21130.314453, 49, 51, 39, 53, 53, 65, 44, 33, 69, 62, 44, 50, 51, 38, 58, 58
21154.828125, 55, 55, 56, 43, 39, 55, 35, 34, 62, 41, 59, 45, 52, 37, 55, 38
21182.351562, 48, 54, 58, 53, 67, 64, 53, 66, 66, 76, 61, 48, 67, 51, 60, 70
21202.466797, 34, 42, 46, 43, 38, 33, 27, 49, 47, 60, 52, 43, 53, 52, 28, 53
21233.009766, 71, 71, 72, 49, 66, 55, 53, 60, 64, 64, 49, 68, 53, 59, 52, 68
21262.419922, 70, 56, 51, 56, 56, 63, 39, 49, 88, 49, 62, 58, 55, 48, 57, 60
21292.771484, 51, 62, 61, 67, 56, 50, 42, 53, 70, 66, 47, 55, 61, 52, 47, 65
21320.246094, 59, 59, 52, 67, 50, 55, 48, 52, 59, 46, 57, 53, 47, 42, 48, 63
21350.671875, 67, 56, 66, 69, 87, 55, 44, 60, 73, 64, 64, 61, 66, 56, 78, 100
21376.527344, 64, 60, 63, 66, 60, 59, 37, 69, 72, 72, 64, 68, 54, 50, 58, 64
21391.425781, 20, 33, 35, 44, 30, 33, 27, 32, 35, 35, 31, 21, 35, 25, 36, 39
21427.812500, 53, 67, 49, 48, 54, 53, 55, 52, 70, 57, 76, 65, 50, 50, 47, 68
21453.925781, 55, 55, 46, 65, 53, 64, 38, 49, 54, 60, 48, 63, 51, 64, 45, 60
21487.736328, 51, 73, 63, 55, 66, 59, 60, 54, 70, 55, 58, 49, 70, 69, 60, 87
21518.406250, 77, 63, 63, 62, 65, 68, 46, 57, 72, 79, 72, 64, 54, 55, 66, 86
21546.679688, 49, 73, 43, 62, 68, 65, 45, 52, 60, 69, 59, 43, 67, 60, 47, 66
21577.792969, 52, 61, 62, 64, 49, 63, 51, 57, 63, 79, 66, 58, 56, 48, 64, 57
21585.966797, 26, 31, 25, 27, 26, 30, 19, 24, 26, 21, 27, 13, 25, 21, 14, 21
21598.595703, 15, 19, 10, 18, 19, 19, 22, 19, 18, 17, 26, 15, 14, 23, 20, 21
21633.513672, 65, 72, 55, 54, 56, 51, 46, 50, 70, 79, 67, 53, 67, 56, 46, 76
21665.236328, 58, 65, 65, 62, 64, 68, 54, 52, 70, 63, 72, 55, 50, 51, 64, 74
21697.732422, 56, 64, 59, 77, 64, 66, 57, 69, 71, 79, 70, 64, 55, 65, 74, 70
21727.996094, 68, 71, 62, 72, 68, 75, 50, 55, 62, 73, 54, 48, 60, 48, 58, 68
21763.751953, 65, 65, 59, 54, 71, 79, 55, 50, 73, 85, 60, 68, 67, 63, 64, 79
21790.431641, 65, 66, 55, 45, 59, 52, 54, 49, 53, 61, 51, 58, 59, 38, 50, 59
21809.535156, 31, 50, 37, 27, 48, 38, 30, 44, 53, 40, 38, 37, 40, 34, 29, 36
21838.212891, 64, 64, 45, 62, 64, 57, 46, 52, 69, 51, 48, 43, 60, 44, 46, 72
21866.437500, 72, 64, 67, 70, 63, 59, 63, 57, 79, 60, 80, 49, 62, 53, 49, 95
21896.695312, 61, 48, 69, 59, 48, 52, 53, 55, 62, 74, 65, 58, 59, 57, 47, 47
21917.103516, 42, 50, 53, 32, 50, 42, 27, 50, 54, 53, 44, 45, 45, 39, 33, 58
21944.539062, 53, 52, 53, 44, 52, 41, 40, 58, 50, 50, 48, 50, 48, 45, 44, 48
21961.162109, 26, 28, 29, 50, 38, 30, 31, 32, 24, 28, 42, 30, 30, 42, 22, 27
21992.703125, 57, 49, 59, 49, 62, 62, 42, 45, 55, 46, 56, 65, 47, 52, 45, 49
22024.064453, 52, 71, 68, 57, 56, 54, 50, 62, 73, 58, 57, 58, 60, 56, 56, 60
22053.875000, 59, 60, 60, 56, 60, 59, 49, 46, 91, 62, 58, 51, 52, 59, 47, 71
22093.277344, 76, 69, 74, 106, 84, 79, 86, 73, 79, 83, 73, 88, 80, 70, 59, 76
22118.373047, 69, 63, 66, 45, 67, 65, 72, 50, 55, 75, 48, 87, 55, 44, 65, 59
22153.496094, 72, 75, 84, 85, 70, 70, 53, 71, 75, 69, 72, 72, 64, 62, 64, 75
22180.929688, 64, 77, 74, 53, 78, 52, 77, 55, 69, 69, 57, 77, 60, 63, 61, 67
22209.226562, 67, 58, 58, 79, 66, 63, 56, 62, 99, 78, 63, 56, 64, 61, 59, 74
22228.197266, 66, 57, 49, 43, 40, 62, 42, 38, 57, 69, 54, 52, 59, 57, 52, 54
22241.757812, 25, 38, 24, 42, 23, 35, 19, 26, 27, 28, 40, 34, 28, 28, 38, 26
22275.894531, 86, 75, 82, 55, 69, 59, 54, 58, 80, 76, 43, 65, 68, 61, 63, 92
22287.240234, 24, 34, 40, 27, 44, 41, 28, 25, 40, 43, 39, 34, 41, 28, 28, 29
22313.978516, 50, 51, 54, 36, 60, 40, 47, 46, 49, 46, 48, 51, 42, 36, 44, 51
22332.007812, 35, 43, 40, 47, 33, 42, 33, 43, 36, 39, 39, 36, 35, 43, 41, 68
22349.816406, 33, 30, 36, 41, 34, 30, 23, 32, 59, 39, 35, 23, 32, 28, 30, 25
22379.847656, 34, 45, 51, 54, 42, 45, 40, 44, 49, 57, 38, 44, 56, 39, 43, 71
22410.246094, 67, 48, 84, 65, 59, 62, 52, 71, 54, 66, 68, 64, 55, 44, 45, 48
22446.167969, 50, 58, 68, 61, 72, 72, 55, 73, 93, 71, 64, 84, 82, 56, 66, 98
22464.554688, 40, 52, 51, 37, 42, 44, 41, 50, 51, 36, 41, 43, 38, 42, 44, 44
22494.919922, 44, 34, 45, 45, 43, 52, 41, 61, 55, 57, 48, 51, 45, 44, 42, 64
22529.650391, 56, 67, 64, 62, 81, 64, 50, 61, 77, 72, 68, 65, 65, 59, 58, 75
22549.861328, 44, 45, 51, 54, 50, 44, 45, 39, 53, 48, 46, 45, 36, 44, 46, 44
22576.865234, 56, 49, 56, 49, 68, 59, 50, 64, 59, 66, 56, 57, 65, 47, 49, 60
22605.234375, 73, 63, 63, 63, 67, 43, 47, 69, 69, 60, 77, 64, 68, 53, 68, 85
22640.828125, 54, 56, 79, 71, 83, 64, 61, 71, 83, 86, 66, 54, 79, 80, 62, 83
22673.093750, 69, 82, 78, 72, 57, 85, 48, 70, 78, 66, 77, 67, 88, 77, 64, 88
22695.003906, 51, 47, 47, 52, 51, 39, 45, 57, 60, 47, 58, 43, 45, 57, 41, 41
22716.738281, 57, 34, 49, 56, 51, 53, 32, 48, 44, 51, 55, 46, 45, 33, 56, 64
22735.658203, 35, 58, 44, 34, 41, 29, 35, 40, 57, 34, 38, 58, 30, 38, 61, 50
22764.804688, 52, 60, 57, 45, 54, 53, 48, 54, 57, 59, 66, 63, 56, 49, 58, 63
22784.230469, 42, 41, 37, 43, 40, 42, 29, 34, 38, 45, 37, 37, 45, 44, 33, 42
22807.921875, 44, 33, 42, 47, 48, 41, 41, 43, 43, 61, 47, 53, 35, 47, 54, 41
22826.113281, 42, 42, 50, 44, 53, 43, 34, 37, 61, 45, 38, 40, 41, 32, 51, 55
22859.568359, 64, 65, 52, 53, 63, 68, 51, 69, 56, 67, 63, 65, 57, 61, 57, 58
22887.720703, 62, 72, 67, 70, 76, 72, 72, 82, 60, 83, 61, 75, 63, 91, 59, 69
22915.648438, 64, 70, 51, 57, 57, 72, 50, 52, 62, 73, 42, 61, 63, 61, 65, 56
22939.394531, 52, 46, 43, 51, 47, 56, 35, 59, 53, 46, 42, 46, 43, 56, 41, 48
22973.240234, 63, 101, 70, 81, 60, 82, 65, 65, 68, 72, 68, 76, 66, 85, 90, 59
23000.980469, 72, 68, 68, 66, 69, 63, 62, 77, 73, 82, 67, 77, 90, 70, 73, 59
23020.921875, 49, 44, 44, 50, 56, 56, 34, 52, 77, 57, 59, 59, 50, 39, 42, 51
23048.335938, 61, 59, 54, 49, 62, 59, 60, 55, 64, 63, 57, 54, 56, 50, 50, 57
23068.830078, 47, 55, 41, 40, 33, 41, 29, 57, 42, 51, 50, 40, 42, 37, 48, 54
23083.757812, 23, 37, 22, 27, 23, 41, 39, 22, 29, 27, 29, 22, 29, 29, 35, 37
23120.861328, 61, 48, 66, 74, 64, 63, 42, 82, 55, 68, 78, 74, 60, 42, 43, 66
23135.501953, 37, 49, 37, 35, 36, 49, 39, 35, 51, 36, 46, 36, 50, 41, 38, 46
23158.404297, 37, 40, 38, 26, 38, 29, 38, 50, 37, 45, 43, 43, 50, 36, 23, 40
23185.068359, 52, 39, 42, 57, 37, 51, 41, 54, 51, 53, 59, 43, 36, 36, 41, 61
23213.185547, 62, 65, 67, 50, 56, 52, 47, 56, 70, 60, 53, 64, 67, 47, 47, 88
23224.671875, 33, 25, 24, 31, 25, 27, 34, 24, 41, 17, 25, 33, 26, 26, 22, 26
23259.335938, 46, 48, 50, 48, 46, 62, 49, 57, 81, 56, 67, 63, 45, 44, 44, 57
23278.607422, 44, 58, 44, 37, 40, 34, 46, 49, 55, 38, 43, 47, 48, 47, 45, 51
23300.667969, 32, 45, 39, 41, 50, 42, 46, 35, 41, 51, 38, 38, 67, 36, 43, 63
23318.531250, 44, 16, 36, 38, 33, 36, 26, 37, 46, 33, 32, 27, 29, 34, 18, 39
23339.539062, 40, 41, 32, 50, 40, 40, 34, 34, 33, 43, 40, 41, 42, 33, 47, 28
23374.275391, 57, 49, 54, 54, 68, 52, 47, 52, 55, 62, 63, 50, 54, 56, 51, 76
23399.669922, 67, 64, 68, 80, 81, 55, 55, 74, 86, 63, 68, 66, 57, 63, 42, 72
23424.908203, 41, 45, 42, 43, 46, 44, 38, 51, 67, 50, 58, 45, 45, 58, 62, 59
23454.837891, 44, 48, 57, 53, 50, 49, 49, 44, 54, 59, 64, 43, 51, 58, 50, 77
23475.658203, 42, 47, 37, 51, 44, 42, 33, 46, 51, 47, 37, 46, 42, 34, 39, 42
23502.708984, 36, 51, 41, 50, 49, 42, 42, 38, 49, 49, 54, 42, 41, 44, 48, 44
23532.164062, 53, 52, 61, 56, 55, 64, 36, 70, 51, 49, 70, 56, 43, 61, 51, 55
23554.451172, 48, 47, 52, 34, 46, 47, 46, 45, 41, 41, 48, 43, 65, 52, 55, 50
23574.593750, 38, 48, 30, 45, 43, 28, 36, 38, 45, 38, 39, 32, 48, 30, 48, 37
23606.376953, 63, 54, 46, 55, 55, 53, 48, 50, 55, 72, 57, 55, 53, 58, 58, 63
23628.427734, 38, 44, 41, 46, 44, 44, 46, 38, 45, 35, 40, 48, 32, 36, 48, 39
23641.937500, 31, 31, 33, 48, 34, 24, 28, 38, 41, 45, 30, 26, 32, 21, 19, 45
23653.607422, 14, 15, 16, 21, 15, 18, 20, 18, 20, 15, 25, 31, 30, 25, 20,  8
23672.818359, 50, 43, 30, 46, 35, 36, 41, 29, 58, 53, 45, 31, 30, 40, 38, 44
23679.525391, 15, 14, 14, 14, 25, 13, 15, 13, 12, 10, 18, 21, 15, 21, 13, 13
23707.478516, 47, 61, 42, 47, 56, 35, 38, 52, 39, 36, 54, 42, 50, 46, 46, 47
23726.050781, 30, 47, 42, 37, 39, 35, 35, 34, 46, 40, 36, 40, 32, 31, 38, 44
23755.851562, 46, 61, 51, 51, 51, 48, 52, 50, 56, 52, 50, 58, 52, 51, 41, 60
23777.125000, 39, 39, 37, 40, 36, 40, 33, 36, 54, 47, 44, 38, 32, 35, 42, 38
23797.703125, 36, 32, 43, 32, 36, 32, 32, 30, 45, 35, 43, 40, 42, 29, 37, 23
23827.654297, 56, 62, 57, 57, 59, 65, 43, 62, 61, 64, 51, 52, 46, 53, 43, 79
23854.650391, 51, 48, 45, 49, 53, 46, 51, 56, 67, 49, 46, 56, 52, 57, 44, 56
23888.662109, 72, 62, 57, 64, 82, 67, 59, 61, 93, 86, 67, 66, 69, 65, 57, 91
23921.185547, 63, 70, 70, 69, 76, 59, 55, 71, 63, 60, 58, 58, 55, 56, 65, 75
23953.693359, 73, 62, 59, 75, 61, 70, 60, 72, 105, 73, 66, 61, 60, 64, 54, 85
23988.583984, 86, 56, 56, 62, 62, 62, 44, 58, 87, 68, 59, 75, 62, 58, 59, 88
24022.660156, 60, 64, 63, 57, 68, 64, 67, 76, 79, 74, 66, 66, 67, 69, 70, 113
24050.009766, 43, 56, 56, 52, 50, 57, 44, 59, 53, 59, 51, 55, 45, 46, 47, 60
24080.324219, 51, 50, 54, 47, 56, 46, 44, 38, 51, 51, 51, 52, 55, 44, 54, 58
24106.980469, 47, 50, 36, 50, 48, 49, 48, 54, 58, 56, 45, 46, 47, 46, 51, 58
24139.533203, 59, 59, 71, 63, 56, 67, 57, 63, 88, 63, 65, 70, 59, 56, 62, 80
24171.414062, 66, 64, 77, 55, 64, 71, 51, 53, 58, 78, 70, 64, 39, 54, 60, 76
24203.986328, 56, 60, 68, 61, 64, 66, 49, 76, 59, 61, 65, 59, 50, 64, 54, 75
24217.048828, 27, 28, 22, 34, 21, 29, 23, 20, 24, 33, 33, 31, 35, 36, 40, 40
24236.029297, 36, 27, 34, 38, 43, 35, 38, 38, 46, 29, 33, 25, 26, 32, 24, 47
24264.607422, 44, 51, 46, 52, 52, 47, 44, 42, 62, 47, 60, 60, 48, 45, 51, 47
24288.601562, 46, 52, 54, 49, 56, 54, 46, 52, 53, 68, 53, 50, 43, 43, 38, 73
24311.738281, 54, 48, 42, 48, 44, 66, 40, 44, 52, 38, 64, 66, 49, 46, 47, 65
24340.039062, 64, 47, 58, 68, 55, 46, 38, 65, 58, 65, 66, 56, 46, 53, 48, 74
24367.031250, 63, 46, 59, 57, 52, 60, 57, 54, 51, 62, 58, 50, 62, 59, 57, 80
24393.605469, 48, 46, 39, 59, 50, 55, 43, 64, 63, 61, 47, 42, 41, 45, 42, 72
24426.814453, 60, 55, 57, 56, 56, 57, 49, 63, 61, 73, 51, 51, 62, 56, 49, 69
24456.910156, 59, 66, 62, 57, 54, 63, 50, 66, 68, 51, 71, 60, 56, 50, 54, 83
24468.226562, 28, 12, 19, 28, 20, 24, 21, 25, 29, 22, 36, 41, 32, 28, 25, 29
24498.232422, 57, 57, 56, 45, 52, 46, 43, 45, 68, 49, 57, 47, 66, 43, 47, 67
24526.066406, 53, 48, 52, 56, 52, 51, 51, 47, 61, 65, 67, 50, 56, 51, 59, 58
24560.146484, 64, 54, 73, 62, 61, 52, 50, 55, 60, 94, 84, 61, 70, 60, 78, 68
24584.640625, 62, 52, 58, 52, 50, 52, 44, 48, 44, 71, 51, 47, 47, 38, 42, 53
24612.628906, 70, 66, 63, 64, 73, 49, 61, 55, 72, 91, 57, 65, 60, 65, 57, 62
24640.841797, 54, 67, 59, 47, 61, 51, 43, 51, 65, 61, 57, 71, 60, 53, 65, 64
24667.619141, 44, 47, 56, 47, 52, 46, 41, 61, 50, 70, 52, 61, 45, 54, 46, 55
24701.361328, 52, 57, 54, 56, 52, 62, 48, 65, 60, 70, 52, 50, 52, 55, 70, 82
24737.720703, 72, 68, 67, 57, 58, 56, 69, 52, 57, 72, 65, 57, 65, 57, 62, 64
24768.941406, 57, 73, 65, 78, 67, 86, 52, 70, 59, 92, 68, 56, 62, 58, 79, 55
24805.394531, 72, 73, 63, 67, 80, 56, 64, 72, 74, 73, 80, 69, 77, 67, 86, 74
24840.902344, 77, 66, 64, 68, 65, 77, 60, 65, 92, 76, 70, 60, 60, 66, 83, 62
24875.193359, 60, 55, 53, 62, 58, 65, 49, 47, 72, 69, 54, 63, 52, 51, 59, 66
24904.171875, 46, 57, 54, 54, 51, 65, 49, 42, 50, 65, 44, 56, 53, 47, 56, 59
24937.966797, 68, 82, 80, 61, 82, 56, 48, 53, 67, 80, 72, 88, 71, 65, 77, 58
24963.541016, 51, 55, 55, 47, 59, 52, 43, 40, 64, 62, 50, 50, 58, 47, 53, 73
24996.314453, 59, 58, 56, 68, 55, 56, 52, 53, 62, 82, 53, 59, 62, 52, 68, 63
25034.369141, 86, 60, 58, 67, 86, 52, 47, 64, 96, 62, 77, 58, 76, 60, 76, 64
25063.757812, 66, 67, 78, 51, 80, 54, 58, 55, 83, 57, 62, 62, 65, 58, 62, 73
25093.695312, 44, 50, 59, 52, 63, 59, 50, 61, 67, 72, 56, 50, 69, 51, 61, 45
